record_id,timestamp,plant,production_line,machine_id,electricity_kWh,gas_m3,compressed_air_m3,water_liters,steam_kg,peak_demand_kW,power_factor,reactive_power_kVAR,carbon_kg_CO2e,energy_intensity_kWh_unit,tariff_rate_USD_kWh,energy_cost_USD,shift,operating_mode
ENG-003881,2024-06-10 16:00:17,Plant-A,LINE-6,MCH-049,159.281,13.125,76.66,573.6,184.77,214.77,0.8389,32.16,40.6,0.9091,0.08,8.86,Morning,Production
ENG-003882,2024-06-10 17:00:30,Plant-A,LINE-8,MCH-007,75.505,5.593,49.77,673.6,212.29,225.54,0.9067,15.47,94.025,0.9411,0.13,12.78,Afternoon,Production
ENG-003883,2024-06-10 18:00:28,Plant-C,LINE-2,MCH-028,128.227,17.73,103.4,549.2,279.78,191.33,0.9497,38.28,78.862,0.8171,0.1,14.43,Night,Production
ENG-003884,2024-06-10 19:00:00,Plant-C,LINE-10,MCH-025,90.523,16.684,102.0,609.3,218.26,92.13,0.9106,25.51,63.101,0.6619,0.16,17.41,Night,Production
ENG-003885,2024-06-10 20:00:07,Plant-B,LINE-7,MCH-016,160.504,10.867,43.96,638.2,235.89,226.42,0.975,27.07,74.906,0.9367,0.1,13.99,Morning,Idle
ENG-003886,2024-06-10 21:00:10,Plant-A,LINE-10,MCH-048,82.528,9.048,62.69,692.0,210.06,164.01,0.9802,37.23,55.559,1.011,0.08,18.7,Morning,Production
ENG-003887,2024-06-10 22:00:13,Plant-C,LINE-9,MCH-029,151.266,13.826,134.15,600.6,224.12,184.92,0.9656,30.39,63.101,0.6021,0.08,12.58,Night,Production
ENG-003888,2024-06-10 23:00:16,Plant-B,LINE-10,MCH-028,130.003,9.965,103.37,719.5,160.45,173.95,0.8628,17.12,91.641,0.5085,0.08,7.18,Afternoon,Production
ENG-003889,2024-06-11 00:00:30,Plant-C,LINE-1,MCH-004,154.758,15.402,35.7,367.9,191.67,170.77,0.8991,24.78,68.539,1.0833,0.13,18.53,Afternoon,Production
ENG-003890,2024-06-11 01:00:19,Plant-C,LINE-7,MCH-024,96.41,22.332,77.41,476.3,191.9,261.0,0.9068,42.22,80.377,0.8126,0.08,12.13,Night,Idle
ENG-003891,2024-06-11 02:00:19,Plant-A,LINE-1,MCH-035,113.139,8.471,53.04,321.1,252.18,234.68,0.9819,6.73,39.021,1.2239,0.16,11.32,Morning,Production
ENG-003892,2024-06-11 03:00:22,Plant-A,LINE-2,MCH-002,107.479,18.175,96.19,573.1,256.64,216.12,0.8941,16.07,89.051,0.8158,0.13,27.88,Morning,Idle
ENG-003893,2024-06-11 04:00:03,Plant-A,LINE-4,MCH-032,98.663,25.947,62.93,565.3,189.57,178.34,0.895,42.4,49.256,0.4775,0.08,12.56,Afternoon,Production
ENG-003894,2024-06-11 05:00:21,Plant-C,LINE-1,MCH-041,89.91,10.415,85.13,502.8,239.09,161.74,0.8893,31.07,44.974,0.5758,0.08,10.31,Afternoon,Production
ENG-003895,2024-06-11 06:00:28,Plant-C,LINE-10,MCH-046,153.651,21.221,91.86,305.3,258.52,179.11,0.9041,31.36,52.334,0.6874,0.16,11.23,Morning,Production
ENG-003896,2024-06-11 07:00:00,Plant-C,LINE-10,MCH-005,84.729,11.347,108.38,711.7,216.7,183.84,0.8818,30.45,77.319,0.7891,0.08,17.84,Morning,Idle
ENG-003897,2024-06-11 08:00:17,Plant-B,LINE-6,MCH-030,152.61,16.736,63.76,639.1,112.64,146.08,0.9719,41.6,45.599,0.9947,0.08,22.67,Morning,Standby
ENG-003898,2024-06-11 09:00:20,Plant-A,LINE-10,MCH-041,121.033,13.367,58.22,267.8,210.71,133.46,1.0,28.01,50.094,0.7095,0.16,18.84,Morning,Maintenance
ENG-003899,2024-06-11 10:00:20,Plant-A,LINE-3,MCH-029,111.141,16.195,46.05,393.6,234.3,233.06,0.9562,21.21,33.629,0.9623,0.13,15.82,Night,Production
ENG-003900,2024-06-11 11:00:11,Plant-C,LINE-9,MCH-035,155.876,12.748,68.14,769.1,215.81,195.73,0.9755,38.46,56.647,1.108,0.16,14.56,Morning,Production
ENG-003901,2024-06-11 12:00:17,Plant-C,LINE-6,MCH-010,167.379,6.05,86.32,358.5,238.81,183.12,0.9022,33.63,81.932,0.9503,0.08,9.53,Morning,Production
ENG-003902,2024-06-11 13:00:15,Plant-B,LINE-8,MCH-046,100.029,12.713,58.95,355.9,149.03,117.67,0.9501,26.9,46.243,0.8914,0.1,18.98,Night,Production
ENG-003903,2024-06-11 14:00:15,Plant-A,LINE-6,MCH-030,108.452,18.957,91.51,419.9,65.92,180.47,0.877,32.82,29.235,0.7907,0.08,15.36,Afternoon,Production
ENG-003904,2024-06-11 15:00:14,Plant-B,LINE-9,MCH-025,120.499,3.818,57.9,366.6,246.4,259.28,0.904,28.7,57.812,0.893,0.08,15.74,Night,Idle
ENG-003905,2024-06-11 16:00:00,Plant-B,LINE-10,MCH-018,158.27,12.996,92.8,529.0,213.69,127.96,0.8993,39.35,47.886,0.8287,0.1,18.28,Morning,Maintenance
ENG-003906,2024-06-11 17:00:28,Plant-C,LINE-10,MCH-015,70.848,17.0,92.34,486.1,253.93,198.95,0.8545,25.25,66.985,0.9529,0.08,24.2,Night,Production
ENG-003907,2024-06-11 18:00:23,Plant-C,LINE-2,MCH-038,106.476,9.742,92.37,790.7,252.49,186.54,0.8959,39.47,40.251,1.095,0.08,8.74,Night,Production
ENG-003908,2024-06-11 19:00:15,Plant-B,LINE-1,MCH-010,141.909,15.694,67.95,486.2,144.61,100.59,0.9453,47.72,46.434,0.7866,0.13,20.45,Afternoon,Production
ENG-003909,2024-06-11 20:00:11,Plant-C,LINE-4,MCH-020,137.26,14.279,100.77,545.3,261.08,163.84,0.9209,36.33,42.205,0.8821,0.16,12.74,Morning,Production
ENG-003910,2024-06-11 21:00:00,Plant-B,LINE-9,MCH-019,82.986,16.722,88.84,556.8,190.24,169.68,0.9842,0.0,59.288,0.9019,0.16,7.47,Afternoon,Production
ENG-003911,2024-06-11 22:00:03,Plant-C,LINE-3,MCH-006,55.039,18.921,99.61,557.6,159.67,262.95,0.8497,19.46,53.915,0.8245,0.13,20.56,Morning,Production
ENG-003912,2024-06-11 23:00:06,Plant-A,LINE-5,MCH-029,104.926,17.628,115.24,532.2,250.81,197.34,0.9203,36.35,62.876,0.8901,0.08,19.56,Night,Production
ENG-003913,2024-06-12 00:00:18,Plant-A,LINE-3,MCH-041,166.731,16.846,98.19,763.7,266.51,170.18,0.9877,42.37,65.89,0.7131,0.16,6.31,Afternoon,Production
ENG-003914,2024-06-12 01:00:20,Plant-C,LINE-4,MCH-014,139.312,9.933,54.65,457.0,236.25,155.61,0.94,29.09,71.367,0.7464,0.13,19.31,Night,Standby
ENG-003915,2024-06-12 02:00:21,Plant-C,LINE-1,MCH-007,154.028,8.032,82.16,362.3,198.57,180.66,0.843,32.4,58.602,0.5875,0.08,8.87,Morning,Production
ENG-003916,2024-06-12 03:00:19,Plant-B,LINE-4,MCH-042,145.433,18.745,72.8,570.7,235.35,157.66,0.8398,23.78,43.989,0.7107,0.1,20.9,Night,Standby
ENG-003917,2024-06-12 04:00:06,Plant-C,LINE-2,MCH-041,173.352,19.445,82.53,480.7,222.32,238.4,0.8309,51.35,50.758,0.8635,0.1,17.59,Morning,Standby
ENG-003918,2024-06-12 05:00:26,Plant-C,LINE-1,MCH-044,96.379,18.821,56.98,106.8,178.12,213.94,0.9719,34.37,66.339,1.107,0.13,7.22,Night,Idle
ENG-003919,2024-06-12 06:00:25,Plant-A,LINE-9,MCH-034,98.17,14.689,120.54,628.4,203.31,198.73,0.9284,25.91,33.355,1.1574,0.13,10.61,Night,Production
ENG-003920,2024-06-12 07:00:19,Plant-C,LINE-1,MCH-028,164.47,3.589,72.94,536.5,219.7,200.13,0.9455,30.54,54.619,1.0125,0.1,17.6,Morning,Maintenance
ENG-003921,2024-06-12 08:00:20,Plant-B,LINE-5,MCH-022,137.879,19.055,74.52,569.6,274.68,160.44,0.8105,20.68,44.676,0.7915,0.16,19.55,Morning,Production
ENG-003922,2024-06-12 09:00:05,Plant-C,LINE-3,MCH-005,74.601,19.088,73.66,716.3,293.75,170.91,0.8197,44.24,65.576,1.1767,0.1,19.98,Night,Maintenance
ENG-003923,2024-06-12 10:00:10,Plant-A,LINE-6,MCH-013,157.093,5.728,119.22,373.3,283.31,100.22,0.8574,19.89,44.238,0.8889,0.13,10.22,Night,Production
ENG-003924,2024-06-12 11:00:12,Plant-A,LINE-1,MCH-024,150.214,19.444,107.72,493.1,146.73,237.05,0.9823,17.62,73.687,0.6594,0.08,12.63,Night,Production
ENG-003925,2024-06-12 12:00:30,Plant-B,LINE-9,MCH-047,116.373,16.668,98.46,465.7,261.53,214.34,0.9244,39.32,63.213,1.1053,0.08,7.18,Afternoon,Production
ENG-003926,2024-06-12 13:00:30,Plant-C,LINE-6,MCH-025,112.869,9.887,61.41,246.5,276.22,132.56,0.878,26.38,46.578,1.0405,0.16,8.56,Morning,Production
ENG-003927,2024-06-12 14:00:14,Plant-A,LINE-6,MCH-027,99.518,18.242,101.84,789.5,241.93,200.85,0.9261,34.94,45.959,0.8113,0.13,7.92,Night,Production
ENG-003928,2024-06-12 15:00:26,Plant-A,LINE-6,MCH-004,141.243,11.967,94.85,473.0,250.36,237.14,0.8474,22.21,53.123,0.8703,0.13,16.26,Morning,Production
ENG-003929,2024-06-12 16:00:19,Plant-B,LINE-9,MCH-023,73.072,16.613,73.72,670.9,216.09,171.53,0.851,39.68,55.068,0.8851,0.08,14.33,Night,Production
ENG-003930,2024-06-12 17:00:29,Plant-A,LINE-5,MCH-039,113.452,13.438,84.34,422.8,167.7,143.84,0.9094,32.86,59.165,0.8966,0.16,22.84,Afternoon,Production
ENG-003931,2024-06-12 18:00:15,Plant-C,LINE-8,MCH-012,127.924,8.517,86.23,398.1,284.96,238.7,1.0,35.91,65.218,0.7286,0.1,2.83,Morning,Maintenance
ENG-003932,2024-06-12 19:00:22,Plant-C,LINE-5,MCH-050,97.744,21.887,64.69,653.9,119.54,223.84,0.8723,31.07,65.419,0.7168,0.1,14.64,Night,Production
ENG-003933,2024-06-12 20:00:24,Plant-C,LINE-5,MCH-026,114.31,13.652,70.32,525.6,113.27,169.2,0.8737,21.49,71.052,0.8708,0.08,17.62,Morning,Idle
ENG-003934,2024-06-12 21:00:09,Plant-B,LINE-2,MCH-003,130.478,15.452,98.86,523.4,160.88,200.27,0.9596,16.72,85.399,0.7521,0.1,20.78,Morning,Standby
ENG-003935,2024-06-12 22:00:24,Plant-A,LINE-3,MCH-036,74.818,16.164,102.59,591.7,29.04,206.19,0.8849,33.89,66.166,0.9795,0.08,14.6,Morning,Standby
ENG-003936,2024-06-12 23:00:21,Plant-B,LINE-1,MCH-010,143.115,13.193,55.13,523.4,50.06,149.51,0.896,45.62,59.816,1.0216,0.13,9.26,Morning,Idle
ENG-003937,2024-06-13 00:00:25,Plant-C,LINE-3,MCH-031,65.2,17.509,98.28,564.8,261.65,189.91,0.875,33.8,100.564,0.8118,0.13,10.45,Morning,Idle
ENG-003938,2024-06-13 01:00:12,Plant-B,LINE-5,MCH-001,70.563,12.959,95.16,283.1,200.82,160.58,0.9778,28.29,51.451,0.9359,0.1,14.67,Night,Idle
ENG-003939,2024-06-13 02:00:26,Plant-A,LINE-3,MCH-039,119.633,12.06,60.8,347.0,157.44,170.42,0.8727,39.71,62.318,1.2814,0.1,17.95,Afternoon,Production
ENG-003940,2024-06-13 03:00:07,Plant-B,LINE-4,MCH-009,99.385,21.108,82.11,471.7,148.39,135.63,0.935,18.88,60.696,1.038,0.08,17.11,Night,Production
ENG-003941,2024-06-13 04:00:02,Plant-B,LINE-2,MCH-032,87.417,21.132,82.32,583.0,175.47,143.24,0.8288,27.54,83.574,0.6689,0.08,7.45,Afternoon,Production
ENG-003942,2024-06-13 05:00:24,Plant-C,LINE-10,MCH-022,174.47,20.037,74.0,667.2,170.82,119.9,0.8305,37.94,53.817,0.7119,0.16,11.25,Afternoon,Idle
ENG-003943,2024-06-13 06:00:15,Plant-B,LINE-9,MCH-022,100.183,16.932,83.33,470.8,254.47,145.29,0.8646,29.39,48.121,0.8555,0.08,16.89,Night,Production
ENG-003944,2024-06-13 07:00:24,Plant-B,LINE-7,MCH-036,89.579,11.599,82.88,584.5,238.99,178.38,0.8489,39.53,63.384,0.6077,0.08,12.66,Night,Production
ENG-003945,2024-06-13 08:00:15,Plant-A,LINE-7,MCH-041,151.295,14.261,52.93,607.4,221.01,209.43,0.8714,28.82,68.189,0.87,0.16,16.04,Afternoon,Maintenance
ENG-003946,2024-06-13 09:00:02,Plant-A,LINE-9,MCH-013,122.648,24.292,108.85,736.1,128.16,176.86,0.9072,26.55,67.258,0.8317,0.13,21.76,Morning,Production
ENG-003947,2024-06-13 10:00:16,Plant-C,LINE-10,MCH-033,159.063,15.166,114.81,443.5,241.27,204.53,0.9877,20.11,66.223,0.813,0.08,7.41,Morning,Standby
ENG-003948,2024-06-13 11:00:12,Plant-C,LINE-7,MCH-011,85.856,13.884,86.22,625.1,174.74,215.71,0.9315,26.7,39.783,0.7828,0.1,11.41,Night,Standby
ENG-003949,2024-06-13 12:00:05,Plant-C,LINE-8,MCH-049,95.323,12.694,70.57,638.0,238.45,206.43,0.9074,31.24,51.38,0.9495,0.16,10.93,Night,Production
ENG-003950,2024-06-13 13:00:13,Plant-B,LINE-7,MCH-007,132.632,14.552,72.59,638.1,355.41,139.69,0.9148,33.05,46.363,0.9862,0.16,18.93,Afternoon,Standby
ENG-003951,2024-06-13 14:00:13,Plant-A,LINE-5,MCH-023,118.821,12.636,102.1,766.5,192.54,235.94,0.8252,33.21,72.343,0.9615,0.16,9.0,Morning,Production
ENG-003952,2024-06-13 15:00:23,Plant-C,LINE-9,MCH-041,67.757,16.87,91.95,626.2,202.05,241.63,0.8718,37.47,52.565,0.6219,0.08,17.74,Morning,Idle
ENG-003953,2024-06-13 16:00:14,Plant-A,LINE-2,MCH-023,131.678,10.928,49.14,426.7,191.41,186.87,0.926,25.48,54.254,0.9698,0.1,17.48,Afternoon,Standby
ENG-003954,2024-06-13 17:00:23,Plant-B,LINE-5,MCH-041,83.954,3.142,128.08,179.0,219.32,186.32,0.8752,43.26,78.25,0.8079,0.08,13.83,Morning,Production
ENG-003955,2024-06-13 18:00:24,Plant-B,LINE-1,MCH-034,166.14,16.697,47.42,286.4,162.26,206.75,0.9395,8.05,45.961,0.9273,0.1,16.39,Night,Production
ENG-003956,2024-06-13 19:00:27,Plant-A,LINE-3,MCH-023,121.734,22.931,60.21,263.6,173.23,196.73,0.883,21.97,48.183,0.6806,0.1,12.74,Morning,Production
ENG-003957,2024-06-13 20:00:16,Plant-B,LINE-1,MCH-033,99.217,24.353,93.4,581.5,263.51,153.0,0.8465,29.65,27.426,1.1706,0.13,14.98,Afternoon,Maintenance
ENG-003958,2024-06-13 21:00:13,Plant-C,LINE-6,MCH-012,150.88,16.562,116.03,524.1,221.65,181.04,0.8653,39.85,57.79,0.7647,0.16,21.97,Afternoon,Idle
ENG-003959,2024-06-13 22:00:02,Plant-A,LINE-4,MCH-005,80.141,24.204,56.88,730.9,239.62,179.12,0.9068,35.89,42.28,0.8412,0.16,7.91,Afternoon,Idle
ENG-003960,2024-06-13 23:00:12,Plant-C,LINE-4,MCH-044,173.511,16.787,103.62,932.5,175.32,222.24,0.9026,29.76,64.657,0.876,0.1,14.72,Night,Idle
ENG-003961,2024-06-14 00:00:28,Plant-A,LINE-6,MCH-045,165.796,10.942,105.48,545.0,202.46,210.01,1.0,30.12,65.99,0.9943,0.1,19.58,Morning,Production
ENG-003962,2024-06-14 01:00:07,Plant-C,LINE-4,MCH-023,57.379,16.846,73.3,305.2,240.24,205.27,0.9475,50.08,53.042,0.3767,0.1,9.31,Morning,Production
ENG-003963,2024-06-14 02:00:25,Plant-B,LINE-2,MCH-045,165.804,16.09,73.91,861.5,116.79,204.31,0.9219,32.6,93.296,1.1424,0.08,7.42,Morning,Production
ENG-003964,2024-06-14 03:00:07,Plant-A,LINE-5,MCH-037,133.832,18.383,72.1,597.4,191.2,209.99,0.8852,33.25,76.676,0.3205,0.16,13.29,Night,Production
ENG-003965,2024-06-14 04:00:24,Plant-C,LINE-4,MCH-050,86.433,13.176,111.49,429.2,240.31,159.79,0.9563,21.15,57.588,0.8341,0.08,29.35,Morning,Standby
ENG-003966,2024-06-14 05:00:17,Plant-B,LINE-10,MCH-021,88.98,10.847,72.97,444.4,205.64,166.13,0.9146,17.38,64.544,0.7421,0.13,24.06,Morning,Production
ENG-003967,2024-06-14 06:00:12,Plant-B,LINE-4,MCH-027,95.851,16.48,67.41,235.4,165.0,152.63,0.9285,29.71,74.129,1.0912,0.13,11.63,Afternoon,Standby
ENG-003968,2024-06-14 07:00:06,Plant-A,LINE-6,MCH-026,101.433,20.82,57.19,426.8,135.92,205.1,0.9166,5.11,59.7,0.7595,0.1,15.22,Afternoon,Production
ENG-003969,2024-06-14 08:00:25,Plant-B,LINE-7,MCH-018,127.058,15.672,80.32,474.0,170.22,246.29,0.9203,25.96,64.898,0.6643,0.16,9.35,Morning,Idle
ENG-003970,2024-06-14 09:00:17,Plant-A,LINE-4,MCH-001,78.752,12.806,86.04,655.8,224.43,203.85,0.892,19.07,20.767,1.173,0.08,9.3,Morning,Maintenance
ENG-003971,2024-06-14 10:00:03,Plant-A,LINE-7,MCH-037,112.811,14.938,57.75,626.3,169.79,249.23,0.942,13.71,34.083,1.1672,0.1,7.78,Morning,Production
ENG-003972,2024-06-14 11:00:07,Plant-C,LINE-1,MCH-037,140.945,13.233,56.11,690.1,190.2,188.78,0.9624,30.1,82.266,0.8802,0.13,7.79,Morning,Production
ENG-003973,2024-06-14 12:00:00,Plant-C,LINE-4,MCH-026,107.295,19.701,52.65,606.0,295.31,197.52,0.9144,34.49,42.707,0.9904,0.16,15.66,Morning,Production
ENG-003974,2024-06-14 13:00:30,Plant-C,LINE-2,MCH-032,109.561,21.382,86.08,724.1,163.52,198.04,0.9744,43.43,59.098,0.8275,0.13,7.52,Night,Production
ENG-003975,2024-06-14 14:00:06,Plant-C,LINE-7,MCH-033,100.267,18.795,27.02,451.2,187.37,124.56,0.9129,11.14,80.819,0.8277,0.08,16.73,Night,Maintenance
ENG-003976,2024-06-14 15:00:04,Plant-A,LINE-8,MCH-005,103.83,4.847,89.34,509.2,138.56,177.25,0.9101,29.58,59.372,0.7046,0.16,6.18,Night,Standby
ENG-003977,2024-06-14 16:00:23,Plant-C,LINE-7,MCH-017,130.341,10.355,98.05,473.7,204.5,239.58,0.8975,27.64,68.364,1.1475,0.13,22.74,Night,Production
ENG-003978,2024-06-14 17:00:25,Plant-B,LINE-4,MCH-043,134.172,13.696,75.5,245.0,194.22,196.81,0.9697,43.5,84.96,0.8062,0.13,4.55,Afternoon,Idle
ENG-003979,2024-06-14 18:00:13,Plant-B,LINE-3,MCH-010,110.196,12.966,79.32,409.5,175.8,195.82,0.874,25.61,83.433,0.7663,0.1,10.61,Afternoon,Idle
ENG-003980,2024-06-14 19:00:04,Plant-A,LINE-7,MCH-037,159.698,14.123,63.35,451.4,146.83,225.3,0.8714,45.75,66.086,0.9287,0.16,9.47,Morning,Standby
ENG-003981,2024-06-14 20:00:09,Plant-A,LINE-1,MCH-005,104.688,24.22,93.3,499.4,224.13,64.37,1.0,34.55,65.204,1.2344,0.08,9.57,Night,Production
ENG-003982,2024-06-14 21:00:21,Plant-C,LINE-4,MCH-018,136.15,20.025,81.21,469.7,213.5,164.59,0.9372,26.99,69.676,0.9598,0.1,12.99,Afternoon,Production
ENG-003983,2024-06-14 22:00:26,Plant-B,LINE-9,MCH-030,132.63,10.902,64.03,455.4,127.82,223.01,0.8332,33.86,56.082,0.8233,0.08,21.15,Morning,Production
ENG-003984,2024-06-14 23:00:19,Plant-B,LINE-9,MCH-029,127.75,25.901,103.1,298.5,207.66,196.7,1.0,34.8,42.732,0.6296,0.08,8.66,Night,Production
ENG-003985,2024-06-15 00:00:16,Plant-A,LINE-10,MCH-008,106.589,18.323,95.41,652.5,282.28,166.52,0.8786,29.45,71.646,0.7747,0.16,19.34,Morning,Production
ENG-003986,2024-06-15 01:00:13,Plant-A,LINE-7,MCH-018,105.036,4.407,77.92,666.1,145.59,137.54,0.9828,37.52,70.061,0.9535,0.13,13.47,Morning,Maintenance
ENG-003987,2024-06-15 02:00:09,Plant-A,LINE-9,MCH-045,150.405,22.333,72.57,802.7,194.32,193.04,0.9526,35.28,25.38,0.545,0.16,14.1,Morning,Production
ENG-003988,2024-06-15 03:00:00,Plant-B,LINE-5,MCH-028,120.776,13.754,96.29,541.8,169.53,141.02,0.9619,25.8,43.392,0.7963,0.1,11.9,Night,Production
ENG-003989,2024-06-15 04:00:19,Plant-B,LINE-9,MCH-026,115.124,9.352,65.36,579.0,209.71,180.63,1.0,28.37,70.351,0.7035,0.13,9.53,Night,Production
ENG-003990,2024-06-15 05:00:08,Plant-A,LINE-4,MCH-031,136.815,17.889,112.31,270.7,253.72,194.92,0.938,37.51,47.058,0.7133,0.08,8.05,Night,Production
ENG-003991,2024-06-15 06:00:12,Plant-B,LINE-2,MCH-010,112.189,16.632,95.88,414.0,213.76,203.09,0.9639,20.45,68.468,0.9045,0.16,25.98,Afternoon,Production
ENG-003992,2024-06-15 07:00:12,Plant-C,LINE-10,MCH-039,88.012,13.462,68.31,393.0,259.67,209.26,1.0,27.24,48.043,0.9151,0.08,9.33,Morning,Maintenance
ENG-003993,2024-06-15 08:00:11,Plant-A,LINE-8,MCH-025,136.826,9.631,69.0,329.4,220.45,121.94,0.9709,16.75,73.087,0.6184,0.13,20.21,Night,Production
ENG-003994,2024-06-15 09:00:25,Plant-A,LINE-6,MCH-014,112.113,16.155,91.53,208.8,268.96,230.78,0.8653,11.25,45.129,0.646,0.1,14.17,Afternoon,Standby
ENG-003995,2024-06-15 10:00:26,Plant-A,LINE-3,MCH-036,110.327,14.252,89.75,699.5,239.14,213.46,0.9651,30.99,78.205,0.9223,0.1,12.35,Afternoon,Production
ENG-003996,2024-06-15 11:00:08,Plant-B,LINE-7,MCH-005,122.97,2.883,56.08,612.1,278.17,155.38,0.83,32.15,37.767,0.9325,0.16,16.36,Morning,Production
ENG-003997,2024-06-15 12:00:18,Plant-C,LINE-1,MCH-007,81.489,14.44,69.32,421.7,240.4,97.4,0.9051,26.93,18.5,0.9748,0.1,17.29,Night,Standby
ENG-003998,2024-06-15 13:00:15,Plant-C,LINE-8,MCH-001,155.741,9.417,121.8,473.4,296.3,155.64,0.9503,40.49,70.815,0.9869,0.16,7.07,Night,Maintenance
ENG-003999,2024-06-15 14:00:14,Plant-C,LINE-1,MCH-009,101.811,17.508,63.56,308.1,213.94,185.88,0.9956,35.23,47.67,0.7579,0.1,9.29,Night,Production
ENG-004000,2024-06-15 15:00:00,Plant-B,LINE-5,MCH-050,88.213,17.357,53.09,538.9,224.93,191.97,0.9515,38.28,33.635,0.7951,0.16,18.92,Night,Production
ENG-004001,2024-06-15 16:00:24,Plant-A,LINE-7,MCH-031,146.728,16.827,92.12,552.9,234.41,123.88,0.9909,35.68,72.697,0.9355,0.13,17.79,Morning,Maintenance
ENG-004002,2024-06-15 17:00:10,Plant-A,LINE-5,MCH-010,60.634,13.703,117.94,496.5,126.86,175.71,1.0,40.27,57.978,0.4883,0.1,20.92,Afternoon,Standby
ENG-004003,2024-06-15 18:00:07,Plant-C,LINE-9,MCH-035,93.621,12.705,51.08,783.6,154.45,204.81,0.9601,27.29,70.06,0.8371,0.13,11.93,Night,Production
ENG-004004,2024-06-15 19:00:12,Plant-A,LINE-4,MCH-031,143.921,19.389,91.14,592.1,264.98,147.88,0.9871,52.17,50.578,0.9369,0.1,11.5,Morning,Production
ENG-004005,2024-06-15 20:00:09,Plant-A,LINE-1,MCH-036,98.707,18.828,62.2,311.9,144.1,115.69,0.9383,13.26,57.992,0.9642,0.1,18.6,Afternoon,Production
ENG-004006,2024-06-15 21:00:08,Plant-B,LINE-8,MCH-012,118.644,3.378,76.32,270.0,180.6,266.65,0.8982,35.42,30.623,0.6038,0.1,18.19,Morning,Idle
ENG-004007,2024-06-15 22:00:30,Plant-C,LINE-3,MCH-007,114.909,16.845,59.57,305.8,230.35,230.4,0.9788,21.58,54.511,0.6684,0.16,6.54,Afternoon,Production
ENG-004008,2024-06-15 23:00:30,Plant-A,LINE-5,MCH-035,159.589,15.53,70.57,701.7,186.17,208.77,0.9209,28.43,62.684,0.6701,0.1,11.34,Afternoon,Production
ENG-004009,2024-06-16 00:00:25,Plant-C,LINE-3,MCH-044,93.606,15.178,114.25,335.3,200.2,210.44,0.77,18.06,89.65,0.8128,0.13,17.66,Morning,Production
ENG-004010,2024-06-16 01:00:07,Plant-B,LINE-4,MCH-025,123.875,22.054,64.53,695.4,228.2,124.29,0.8299,33.25,76.071,0.9181,0.08,22.31,Afternoon,Idle
ENG-004011,2024-06-16 02:00:26,Plant-B,LINE-6,MCH-029,117.438,18.81,74.02,580.8,225.01,196.34,0.9041,50.98,67.544,0.4469,0.08,7.82,Morning,Production
ENG-004012,2024-06-16 03:00:08,Plant-A,LINE-4,MCH-028,135.986,13.848,48.24,610.4,196.23,147.13,0.946,29.31,50.295,0.9361,0.13,11.97,Morning,Idle
ENG-004013,2024-06-16 04:00:30,Plant-B,LINE-4,MCH-022,166.812,17.954,75.02,737.7,194.15,153.88,0.9545,19.79,64.834,1.0811,0.16,14.77,Morning,Idle
ENG-004014,2024-06-16 05:00:18,Plant-C,LINE-9,MCH-034,145.956,13.822,87.91,578.1,118.83,197.64,0.9412,23.05,73.965,0.905,0.08,9.6,Morning,Idle
ENG-004015,2024-06-16 06:00:20,Plant-B,LINE-1,MCH-009,132.164,10.205,96.88,540.9,160.81,196.23,0.9715,16.14,78.446,0.783,0.1,11.72,Morning,Idle
ENG-004016,2024-06-16 07:00:10,Plant-B,LINE-9,MCH-012,120.642,10.683,60.67,372.6,16.58,198.95,1.0,31.1,69.891,1.0452,0.13,13.18,Morning,Idle
ENG-004017,2024-06-16 08:00:09,Plant-C,LINE-9,MCH-001,96.158,12.713,95.41,728.1,194.22,200.74,0.9735,17.61,61.378,0.6918,0.1,8.46,Morning,Production
ENG-004018,2024-06-16 09:00:03,Plant-B,LINE-1,MCH-036,117.711,15.635,102.57,554.7,178.42,179.6,0.9715,22.27,46.071,0.8284,0.16,15.8,Morning,Idle
ENG-004019,2024-06-16 10:00:04,Plant-B,LINE-8,MCH-017,116.318,17.378,99.26,389.8,182.17,222.96,0.8769,27.69,76.74,0.7652,0.16,12.77,Morning,Maintenance
ENG-004020,2024-06-16 11:00:03,Plant-A,LINE-6,MCH-048,145.916,10.228,110.54,346.3,203.89,97.38,0.8938,27.39,59.963,1.0132,0.16,7.49,Night,Production
ENG-004021,2024-06-16 12:00:20,Plant-B,LINE-9,MCH-015,124.338,18.659,79.96,439.7,191.33,159.15,0.906,25.19,76.312,0.9805,0.1,9.3,Afternoon,Production
ENG-004022,2024-06-16 13:00:14,Plant-C,LINE-5,MCH-012,117.088,15.824,75.07,492.2,187.79,197.13,0.9593,16.33,67.738,0.5539,0.13,16.67,Morning,Production
ENG-004023,2024-06-16 14:00:12,Plant-C,LINE-10,MCH-006,132.45,18.334,83.19,312.6,209.31,168.03,0.9009,16.36,42.537,0.7769,0.1,11.49,Morning,Maintenance
ENG-004024,2024-06-16 15:00:05,Plant-B,LINE-7,MCH-026,123.745,17.771,52.89,509.0,139.95,214.92,0.9816,31.42,84.215,1.2304,0.1,10.92,Night,Production
ENG-004025,2024-06-16 16:00:01,Plant-B,LINE-5,MCH-034,81.276,14.669,73.89,457.0,140.69,143.26,0.9862,40.12,65.258,1.1292,0.13,15.63,Afternoon,Production
