inspection_id,timestamp,batch_id,product_id,production_line,inspector_id,inspection_method,sample_size,defects_found,defect_type,dimension_mm,tolerance_upper_mm,tolerance_lower_mm,hardness_HRC,surface_roughness_Ra,weight_g,pass_fail,disposition,cpk,notes
QI-004877,2024-01-07 18:32:12,BATCH-0003316,PROD-012,LINE-4,QI-010,Ultrasonic,34,14,Dimensional,49.9654,50.5,49.5,58.1,0.2,252.48,Pass,Accept,1.206,Critical failure
QI-004878,2024-01-07 18:34:11,BATCH-0004000,PROD-024,LINE-9,QI-018,Ultrasonic,7,2,Missing Feature,50.1141,50.5,49.5,58.8,0.438,250.27,Pass,Accept,1.565,Critical failure
QI-004879,2024-01-07 18:36:19,BATCH-0000270,PROD-019,LINE-1,QI-015,Manual Gauge,86,14,Surface Finish,51.1383,50.5,49.5,54.5,0.2,244.0,Pass,Accept,0.822,OK
QI-004880,2024-01-07 18:38:13,BATCH-0009079,PROD-002,LINE-8,QI-014,Laser Scan,83,4,Dimensional,49.746,50.5,49.5,57.4,1.05,247.95,Pass,Accept,2.086,Minor deviation
QI-004881,2024-01-07 18:40:21,BATCH-0004809,PROD-013,LINE-9,QI-017,Ultrasonic,47,12,Missing Feature,50.5636,50.5,49.5,59.2,0.636,247.38,Pass,Accept,1.028,Minor deviation
QI-004882,2024-01-07 18:42:19,BATCH-0006348,PROD-009,LINE-5,QI-003,Laser Scan,54,7,Surface Finish,50.1141,50.5,49.5,61.6,1.252,263.83,Pass,Accept,1.264,Within spec
QI-004883,2024-01-07 18:44:11,BATCH-0000687,PROD-014,LINE-2,QI-004,Laser Scan,38,8,Scratch,50.0693,50.5,49.5,56.8,0.2,252.47,Fail,Accept,1.432,Critical failure
QI-004884,2024-01-07 18:46:14,BATCH-0001690,PROD-003,LINE-10,QI-010,Ultrasonic,25,11,Scratch,50.7072,50.5,49.5,56.6,0.569,252.57,Pass,Accept,1.067,Needs rework
QI-004885,2024-01-07 18:48:22,BATCH-0007686,PROD-021,LINE-1,QI-007,Visual,43,4,Burr,49.8506,50.5,49.5,58.0,0.544,246.81,Pass,Accept,1.361,Minor deviation
QI-004886,2024-01-07 18:50:29,BATCH-0002584,PROD-005,LINE-9,QI-007,CMM,7,3,NONE,50.9979,50.5,49.5,57.3,2.912,258.4,Pass,Accept,1.602,Needs rework
QI-004887,2024-01-07 18:52:18,BATCH-0006458,PROD-007,LINE-8,QI-007,CMM,20,7,NONE,50.2093,50.5,49.5,61.0,2.229,247.16,Pass,Accept,1.471,Minor deviation
QI-004888,2024-01-07 18:54:21,BATCH-0002495,PROD-002,LINE-7,QI-020,Laser Scan,36,14,Surface Finish,49.8564,50.5,49.5,54.6,2.082,255.05,Pass,Accept,1.088,Minor deviation
QI-004889,2024-01-07 18:56:28,BATCH-0008424,PROD-025,LINE-7,QI-020,X-Ray,7,10,NONE,50.1536,50.5,49.5,60.3,0.2,248.45,Fail,Accept,1.912,Within spec
QI-004890,2024-01-07 18:58:09,BATCH-0000234,PROD-013,LINE-2,QI-005,Manual Gauge,30,14,Crack,49.9287,50.5,49.5,60.2,0.2,254.95,Pass,Accept,1.002,OK
QI-004891,2024-01-07 19:00:11,BATCH-0003861,PROD-022,LINE-9,QI-012,Visual,74,0,Burr,50.3316,50.5,49.5,55.0,0.328,244.93,Pass,Accept,1.453,Within spec
QI-004892,2024-01-07 19:02:30,BATCH-0003400,PROD-002,LINE-8,QI-012,X-Ray,93,1,Porosity,49.6729,50.5,49.5,62.0,0.388,249.43,Pass,Accept,1.502,Within spec
QI-004893,2024-01-07 19:04:15,BATCH-0006640,PROD-007,LINE-3,QI-012,X-Ray,17,3,NONE,49.9233,50.5,49.5,60.7,0.628,244.12,Pass,Accept,1.331,Within spec
QI-004894,2024-01-07 19:06:10,BATCH-0005106,PROD-009,LINE-9,QI-001,CMM,40,7,Porosity,49.99,50.5,49.5,56.4,0.28,251.16,Pass,Accept,1.623,Critical failure
QI-004895,2024-01-07 19:08:18,BATCH-0009973,PROD-019,LINE-4,QI-005,Manual Gauge,63,1,Burr,49.8615,50.5,49.5,53.8,0.2,252.17,Pass,Accept,1.575,Minor deviation
QI-004896,2024-01-07 19:10:10,BATCH-0000805,PROD-005,LINE-5,QI-012,Manual Gauge,45,2,Burr,50.2157,50.5,49.5,62.1,0.548,255.5,Pass,Accept,1.786,OK
QI-004897,2024-01-07 19:12:19,BATCH-0008448,PROD-025,LINE-8,QI-007,Manual Gauge,42,11,Porosity,50.0391,50.5,49.5,59.2,0.445,251.24,Pass,Accept,2.065,Critical failure
QI-004898,2024-01-07 19:14:18,BATCH-0004653,PROD-001,LINE-3,QI-018,Ultrasonic,9,13,Surface Finish,49.4418,50.5,49.5,58.6,0.756,253.28,Pass,Accept,2.097,Needs rework
QI-004899,2024-01-07 19:16:11,BATCH-0008186,PROD-016,LINE-8,QI-005,Ultrasonic,66,8,Contamination,49.9943,50.5,49.5,54.3,0.335,244.04,Pass,Accept,1.871,Within spec
QI-004900,2024-01-07 19:18:11,BATCH-0004609,PROD-011,LINE-6,QI-005,Manual Gauge,72,3,Scratch,49.851,50.5,49.5,56.6,0.814,255.85,Pass,Accept,1.205,OK
QI-004901,2024-01-07 19:20:00,BATCH-0009355,PROD-008,LINE-1,QI-009,Visual,6,5,NONE,49.7865,50.5,49.5,60.8,2.688,245.44,Pass,Accept,2.274,Critical failure
QI-004902,2024-01-07 19:22:28,BATCH-0001323,PROD-004,LINE-8,QI-018,Laser Scan,70,5,NONE,48.8905,50.5,49.5,62.3,2.569,246.24,Pass,Accept,1.576,Critical failure
QI-004903,2024-01-07 19:24:10,BATCH-0001480,PROD-018,LINE-7,QI-001,Ultrasonic,56,0,NONE,49.3675,50.5,49.5,55.5,0.575,247.22,Pass,Accept,1.041,Within spec
QI-004904,2024-01-07 19:26:10,BATCH-0007097,PROD-010,LINE-1,QI-012,Manual Gauge,33,1,Surface Finish,49.9309,50.5,49.5,55.2,0.362,239.34,Pass,Accept,1.77,Critical failure
QI-004905,2024-01-07 19:28:28,BATCH-0003925,PROD-003,LINE-2,QI-014,Laser Scan,57,2,Missing Feature,50.1225,50.5,49.5,56.9,0.943,246.48,Pass,Accept,1.536,Minor deviation
QI-004906,2024-01-07 19:30:20,BATCH-0004164,PROD-010,LINE-3,QI-001,Manual Gauge,35,9,NONE,49.9967,50.5,49.5,60.1,1.854,254.75,Pass,Accept,1.953,Minor deviation
QI-004907,2024-01-07 19:32:07,BATCH-0003647,PROD-011,LINE-7,QI-010,X-Ray,45,5,NONE,50.9365,50.5,49.5,62.2,0.2,257.76,Pass,Accept,1.071,Within spec
QI-004908,2024-01-07 19:34:22,BATCH-0000567,PROD-001,LINE-1,QI-008,Laser Scan,89,5,Porosity,50.0384,50.5,49.5,62.0,0.507,248.88,Pass,Accept,1.577,Within spec
QI-004909,2024-01-07 19:36:20,BATCH-0003748,PROD-001,LINE-9,QI-019,Ultrasonic,71,11,NONE,49.8217,50.5,49.5,52.9,3.341,238.59,Pass,Accept,1.784,Critical failure
QI-004910,2024-01-07 19:38:12,BATCH-0001557,PROD-019,LINE-5,QI-005,Manual Gauge,28,9,NONE,50.2523,50.5,49.5,60.7,2.168,259.57,Pass,Accept,1.487,OK
QI-004911,2024-01-07 19:40:04,BATCH-0001001,PROD-021,LINE-4,QI-010,Ultrasonic,42,10,NONE,49.9076,50.5,49.5,54.4,3.208,249.71,Pass,Accept,1.587,Critical failure
QI-004912,2024-01-07 19:42:18,BATCH-0001605,PROD-021,LINE-7,QI-011,Manual Gauge,9,6,Contamination,49.5708,50.5,49.5,56.1,0.432,250.09,Pass,Accept,1.03,Minor deviation
QI-004913,2024-01-07 19:44:22,BATCH-0006361,PROD-006,LINE-9,QI-010,Visual,30,9,Crack,49.2491,50.5,49.5,59.4,1.542,260.13,Pass,Accept,1.401,OK
QI-004914,2024-01-07 19:46:20,BATCH-0006752,PROD-007,LINE-9,QI-011,Laser Scan,67,9,Dimensional,50.6015,50.5,49.5,57.7,1.788,256.5,Pass,Accept,1.315,OK
QI-004915,2024-01-07 19:48:02,BATCH-0003849,PROD-014,LINE-8,QI-004,X-Ray,94,0,Missing Feature,49.4701,50.5,49.5,55.0,0.736,257.8,Pass,Accept,1.648,Within spec
QI-004916,2024-01-07 19:50:14,BATCH-0006150,PROD-010,LINE-4,QI-010,CMM,95,11,Surface Finish,49.0091,50.5,49.5,52.9,2.633,245.41,Pass,Accept,1.522,OK
QI-004917,2024-01-07 19:52:03,BATCH-0007071,PROD-025,LINE-8,QI-014,CMM,38,11,Missing Feature,50.5079,50.5,49.5,60.9,0.2,256.02,Pass,Accept,0.927,Within spec
QI-004918,2024-01-07 19:54:09,BATCH-0002932,PROD-002,LINE-4,QI-018,Laser Scan,18,1,Contamination,50.1841,50.5,49.5,52.7,1.555,253.63,Fail,Accept,1.153,Critical failure
QI-004919,2024-01-07 19:56:16,BATCH-0002355,PROD-011,LINE-7,QI-020,Manual Gauge,37,6,Burr,50.7378,50.5,49.5,57.5,1.054,248.39,Pass,Accept,1.432,Critical failure
QI-004920,2024-01-07 19:58:11,BATCH-0008588,PROD-005,LINE-10,QI-014,Laser Scan,33,12,Porosity,51.0339,50.5,49.5,60.0,0.303,244.62,Pass,Accept,1.253,OK
QI-004921,2024-01-07 20:00:28,BATCH-0004492,PROD-010,LINE-4,QI-014,X-Ray,43,4,Porosity,50.6776,50.5,49.5,56.7,0.2,243.05,Pass,Accept,1.334,Critical failure
QI-004922,2024-01-07 20:02:28,BATCH-0005945,PROD-002,LINE-8,QI-010,Ultrasonic,81,8,Burr,50.0808,50.5,49.5,51.3,1.652,248.95,Pass,Accept,1.349,Critical failure
QI-004923,2024-01-07 20:04:30,BATCH-0005213,PROD-010,LINE-6,QI-007,Visual,62,7,Porosity,50.2307,50.5,49.5,52.1,2.463,249.12,Pass,Accept,1.38,Within spec
QI-004924,2024-01-07 20:06:26,BATCH-0005014,PROD-004,LINE-2,QI-010,Ultrasonic,54,11,Missing Feature,49.7706,50.5,49.5,58.1,0.2,244.83,Pass,Accept,1.269,Needs rework
QI-004925,2024-01-07 20:08:09,BATCH-0001186,PROD-003,LINE-8,QI-011,X-Ray,10,14,Crack,50.1661,50.5,49.5,60.7,1.657,245.5,Pass,Accept,1.807,OK
QI-004926,2024-01-07 20:10:28,BATCH-0004754,PROD-014,LINE-2,QI-010,CMM,38,14,Porosity,49.9511,50.5,49.5,60.5,0.378,249.07,Pass,Hold,1.138,Needs rework
QI-004927,2024-01-07 20:12:02,BATCH-0000044,PROD-022,LINE-1,QI-016,Manual Gauge,16,5,Missing Feature,50.109,50.5,49.5,58.4,0.96,251.3,Pass,Accept,1.373,Critical failure
QI-004928,2024-01-07 20:14:17,BATCH-0008740,PROD-011,LINE-3,QI-011,CMM,5,9,Contamination,50.262,50.5,49.5,59.4,0.799,253.25,Pass,Accept,1.124,Critical failure
QI-004929,2024-01-07 20:16:07,BATCH-0005428,PROD-005,LINE-8,QI-010,X-Ray,37,14,NONE,50.2901,50.5,49.5,54.1,2.404,250.27,Pass,Accept,1.554,Critical failure
QI-004930,2024-01-07 20:18:19,BATCH-0007434,PROD-012,LINE-8,QI-019,Visual,24,11,NONE,49.5981,50.5,49.5,60.6,1.047,247.95,Fail,Accept,1.921,Needs rework
QI-004931,2024-01-07 20:20:11,BATCH-0006200,PROD-013,LINE-3,QI-012,Manual Gauge,36,13,NONE,48.7994,50.5,49.5,54.4,1.916,251.14,Pass,Accept,1.362,Needs rework
QI-004932,2024-01-07 20:22:30,BATCH-0002495,PROD-024,LINE-5,QI-020,Visual,80,10,NONE,49.7047,50.5,49.5,51.4,0.392,229.87,Pass,Accept,1.59,OK
QI-004933,2024-01-07 20:24:05,BATCH-0002668,PROD-020,LINE-3,QI-006,Visual,31,5,NONE,50.5204,50.5,49.5,56.3,4.386,253.27,Pass,Accept,1.872,Needs rework
QI-004934,2024-01-07 20:26:22,BATCH-0009420,PROD-015,LINE-5,QI-013,Manual Gauge,12,4,NONE,50.1095,50.5,49.5,60.3,0.2,269.53,Pass,Accept,2.092,Critical failure
QI-004935,2024-01-07 20:28:10,BATCH-0005768,PROD-011,LINE-2,QI-013,Manual Gauge,99,3,Surface Finish,49.7084,50.5,49.5,56.2,1.863,253.69,Pass,Accept,0.975,Needs rework
QI-004936,2024-01-07 20:30:04,BATCH-0001245,PROD-018,LINE-8,QI-004,Ultrasonic,82,13,Dimensional,49.8256,50.5,49.5,65.2,0.2,245.05,Pass,Accept,1.702,Needs rework
QI-004937,2024-01-07 20:32:23,BATCH-0001706,PROD-005,LINE-5,QI-011,Manual Gauge,76,11,Contamination,49.2727,50.5,49.5,59.1,0.398,247.73,Pass,Accept,1.157,Needs rework
QI-004938,2024-01-07 20:34:27,BATCH-0000031,PROD-007,LINE-1,QI-010,Visual,29,0,Scratch,50.0737,50.5,49.5,58.5,0.2,242.52,Pass,Accept,1.735,Critical failure
QI-004939,2024-01-07 20:36:21,BATCH-0008380,PROD-017,LINE-3,QI-013,Visual,60,4,Scratch,50.8615,50.5,49.5,55.4,3.14,256.63,Pass,Accept,1.173,Needs rework
QI-004940,2024-01-07 20:38:28,BATCH-0005116,PROD-014,LINE-3,QI-005,Visual,16,9,Burr,49.6568,50.5,49.5,59.1,2.678,251.18,Pass,Accept,1.824,Critical failure
QI-004941,2024-01-07 20:40:11,BATCH-0008636,PROD-012,LINE-6,QI-014,Visual,49,7,Dimensional,50.5289,50.5,49.5,53.0,0.806,252.89,Pass,Accept,1.723,Minor deviation
QI-004942,2024-01-07 20:42:04,BATCH-0006996,PROD-005,LINE-4,QI-019,Laser Scan,93,13,Burr,49.216,50.5,49.5,55.4,1.046,250.48,Pass,Accept,1.449,Needs rework
QI-004943,2024-01-07 20:44:25,BATCH-0001308,PROD-011,LINE-9,QI-003,X-Ray,59,13,Burr,49.7445,50.5,49.5,55.2,0.2,252.09,Pass,Accept,1.97,OK
QI-004944,2024-01-07 20:46:29,BATCH-0000597,PROD-022,LINE-3,QI-009,Ultrasonic,65,10,Missing Feature,49.9056,50.5,49.5,58.7,0.2,246.58,Pass,Accept,1.156,Minor deviation
QI-004945,2024-01-07 20:48:01,BATCH-0006270,PROD-015,LINE-4,QI-001,X-Ray,27,10,Crack,49.7392,50.5,49.5,61.8,2.912,259.09,Pass,Accept,1.246,Within spec
QI-004946,2024-01-07 20:50:30,BATCH-0006793,PROD-018,LINE-5,QI-019,Visual,32,0,NONE,50.4149,50.5,49.5,58.5,1.104,251.96,Pass,Accept,1.458,Minor deviation
QI-004947,2024-01-07 20:52:14,BATCH-0000717,PROD-017,LINE-2,QI-010,X-Ray,77,1,Surface Finish,50.7108,50.5,49.5,59.2,3.099,253.4,Pass,Accept,1.962,Within spec
QI-004948,2024-01-07 20:54:28,BATCH-0000986,PROD-011,LINE-8,QI-002,Manual Gauge,20,0,Porosity,50.0869,50.5,49.5,61.2,0.604,248.48,Pass,Accept,1.314,OK
QI-004949,2024-01-07 20:56:21,BATCH-0002993,PROD-010,LINE-4,QI-010,Ultrasonic,35,8,Surface Finish,49.4586,50.5,49.5,60.8,4.795,247.98,Pass,Accept,1.782,OK
QI-004950,2024-01-07 20:58:24,BATCH-0006382,PROD-013,LINE-5,QI-002,X-Ray,6,11,Surface Finish,49.8319,50.5,49.5,56.4,1.198,254.8,Pass,Accept,1.57,Needs rework
QI-004951,2024-01-07 21:00:16,BATCH-0000101,PROD-013,LINE-8,QI-011,Laser Scan,72,0,Crack,48.8902,50.5,49.5,59.1,1.351,244.8,Pass,Accept,1.276,Within spec
QI-004952,2024-01-07 21:02:20,BATCH-0004853,PROD-016,LINE-6,QI-012,Laser Scan,68,10,Missing Feature,49.7608,50.5,49.5,62.0,0.896,241.34,Pass,Scrap,1.291,Within spec
QI-004953,2024-01-07 21:04:16,BATCH-0006863,PROD-023,LINE-7,QI-003,Manual Gauge,96,8,Porosity,50.3143,50.5,49.5,60.0,6.3,252.75,Pass,Accept,1.721,OK
QI-004954,2024-01-07 21:06:05,BATCH-0009686,PROD-016,LINE-6,QI-020,Laser Scan,18,0,Burr,49.4792,50.5,49.5,58.4,1.458,256.62,Pass,Accept,1.531,Needs rework
QI-004955,2024-01-07 21:08:24,BATCH-0000289,PROD-019,LINE-7,QI-001,Ultrasonic,47,2,Missing Feature,50.8999,50.5,49.5,61.2,2.834,248.83,Pass,Accept,1.639,Within spec
QI-004956,2024-01-07 21:10:24,BATCH-0001703,PROD-009,LINE-6,QI-004,Ultrasonic,61,10,Scratch,50.5873,50.5,49.5,54.4,0.2,246.71,Pass,Accept,1.692,Critical failure
QI-004957,2024-01-07 21:12:02,BATCH-0007245,PROD-022,LINE-3,QI-005,Manual Gauge,78,9,Crack,49.9239,50.5,49.5,51.7,0.259,255.3,Pass,Accept,1.635,Needs rework
QI-004958,2024-01-07 21:14:12,BATCH-0004291,PROD-019,LINE-1,QI-011,Ultrasonic,24,12,NONE,49.7808,50.5,49.5,58.7,2.994,247.26,Fail,Accept,1.107,Critical failure
QI-004959,2024-01-07 21:16:20,BATCH-0005497,PROD-019,LINE-8,QI-018,Visual,9,7,Missing Feature,49.2642,50.5,49.5,51.1,0.53,252.35,Fail,Scrap,1.585,Needs rework
QI-004960,2024-01-07 21:18:10,BATCH-0003265,PROD-024,LINE-6,QI-011,Laser Scan,53,5,NONE,49.7442,50.5,49.5,59.8,0.2,246.34,Pass,Accept,1.293,Critical failure
QI-004961,2024-01-07 21:20:03,BATCH-0008375,PROD-003,LINE-9,QI-005,X-Ray,74,14,Burr,49.9277,50.5,49.5,64.4,1.135,254.8,Pass,Accept,2.24,Within spec
QI-004962,2024-01-07 21:22:27,BATCH-0001736,PROD-011,LINE-9,QI-012,Manual Gauge,80,14,NONE,49.8728,50.5,49.5,60.6,0.729,243.55,Pass,Accept,1.017,Critical failure
QI-004963,2024-01-07 21:24:02,BATCH-0006222,PROD-020,LINE-6,QI-017,Ultrasonic,14,1,Surface Finish,50.2066,50.5,49.5,60.9,2.08,250.05,Pass,Accept,1.583,Critical failure
QI-004964,2024-01-07 21:26:19,BATCH-0002198,PROD-002,LINE-6,QI-006,X-Ray,91,12,Porosity,50.3327,50.5,49.5,55.1,2.649,256.06,Pass,Accept,0.996,Needs rework
QI-004965,2024-01-07 21:28:20,BATCH-0005117,PROD-023,LINE-8,QI-018,CMM,62,10,Dimensional,50.413,50.5,49.5,58.3,0.2,249.54,Pass,Accept,1.81,Needs rework
QI-004966,2024-01-07 21:30:22,BATCH-0004546,PROD-018,LINE-1,QI-006,CMM,80,4,NONE,50.0501,50.5,49.5,57.2,1.758,241.79,Pass,Accept,1.793,Needs rework
QI-004967,2024-01-07 21:32:05,BATCH-0001190,PROD-002,LINE-5,QI-017,X-Ray,19,9,Scratch,49.8651,50.5,49.5,55.4,0.2,244.83,Pass,Accept,1.27,Within spec
QI-004968,2024-01-07 21:34:02,BATCH-0000392,PROD-024,LINE-10,QI-004,X-Ray,8,1,NONE,49.1616,50.5,49.5,58.9,0.737,241.45,Pass,Accept,1.676,Critical failure
QI-004969,2024-01-07 21:36:09,BATCH-0006823,PROD-009,LINE-9,QI-013,X-Ray,52,8,Porosity,49.6558,50.5,49.5,54.6,0.2,248.33,Pass,Accept,1.882,Critical failure
QI-004970,2024-01-07 21:38:26,BATCH-0006372,PROD-021,LINE-1,QI-015,Laser Scan,81,6,NONE,49.8832,50.5,49.5,61.6,0.431,249.32,Pass,Accept,1.596,Within spec
QI-004971,2024-01-07 21:40:29,BATCH-0008055,PROD-016,LINE-8,QI-013,CMM,85,6,Missing Feature,50.5924,50.5,49.5,55.8,0.579,252.06,Pass,Accept,1.558,Critical failure
QI-004972,2024-01-07 21:42:11,BATCH-0008941,PROD-016,LINE-8,QI-006,Ultrasonic,39,12,NONE,49.9671,50.5,49.5,55.3,0.2,255.34,Pass,Accept,1.974,Needs rework
QI-004973,2024-01-07 21:44:15,BATCH-0008919,PROD-005,LINE-3,QI-006,Manual Gauge,61,3,Dimensional,49.2593,50.5,49.5,56.0,0.685,239.35,Pass,Accept,0.966,Needs rework
QI-004974,2024-01-07 21:46:09,BATCH-0004717,PROD-009,LINE-2,QI-008,CMM,74,11,Burr,49.8636,50.5,49.5,55.0,1.848,255.59,Pass,Accept,1.235,Needs rework
QI-004975,2024-01-07 21:48:22,BATCH-0005234,PROD-006,LINE-9,QI-005,CMM,68,7,Scratch,48.7909,50.5,49.5,59.0,2.771,250.53,Pass,Accept,1.488,Within spec
QI-004976,2024-01-07 21:50:09,BATCH-0007711,PROD-014,LINE-9,QI-019,Manual Gauge,86,13,NONE,51.0934,50.5,49.5,62.8,0.2,247.89,Pass,Accept,1.668,Within spec
QI-004977,2024-01-07 21:52:10,BATCH-0003619,PROD-005,LINE-6,QI-001,CMM,40,7,NONE,49.4949,50.5,49.5,56.4,0.585,246.46,Fail,Accept,1.329,Critical failure
QI-004978,2024-01-07 21:54:04,BATCH-0002417,PROD-019,LINE-9,QI-003,X-Ray,85,1,Contamination,50.2405,50.5,49.5,62.6,1.932,252.79,Pass,Accept,1.081,Critical failure
QI-004979,2024-01-07 21:56:01,BATCH-0001248,PROD-004,LINE-1,QI-014,CMM,40,4,Dimensional,50.4071,50.5,49.5,62.7,0.216,257.25,Pass,Accept,1.901,Critical failure
QI-004980,2024-01-07 21:58:25,BATCH-0007055,PROD-016,LINE-8,QI-003,X-Ray,93,8,NONE,50.1296,50.5,49.5,59.9,0.2,260.4,Pass,Accept,1.599,Critical failure
QI-004981,2024-01-07 22:00:06,BATCH-0005721,PROD-007,LINE-2,QI-006,Manual Gauge,19,5,Missing Feature,50.1704,50.5,49.5,54.7,0.474,237.36,Pass,Accept,1.096,Needs rework
QI-004982,2024-01-07 22:02:01,BATCH-0000918,PROD-010,LINE-9,QI-006,Ultrasonic,33,14,Porosity,49.7883,50.5,49.5,63.3,0.329,257.24,Pass,Accept,1.821,Within spec
QI-004983,2024-01-07 22:04:25,BATCH-0002912,PROD-007,LINE-7,QI-002,X-Ray,14,9,Porosity,50.0455,50.5,49.5,58.9,2.311,237.8,Pass,Accept,2.188,Minor deviation
QI-004984,2024-01-07 22:06:25,BATCH-0004487,PROD-011,LINE-9,QI-002,Ultrasonic,67,4,Porosity,50.7331,50.5,49.5,62.0,1.376,256.99,Pass,Accept,0.974,OK
QI-004985,2024-01-07 22:08:21,BATCH-0002505,PROD-012,LINE-2,QI-014,Manual Gauge,81,4,Crack,49.3989,50.5,49.5,57.8,2.943,254.82,Fail,Accept,1.919,Needs rework
QI-004986,2024-01-07 22:10:04,BATCH-0003465,PROD-008,LINE-4,QI-013,X-Ray,87,11,NONE,49.7945,50.5,49.5,61.2,0.2,244.67,Pass,Accept,1.624,Needs rework
QI-004987,2024-01-07 22:12:15,BATCH-0008599,PROD-011,LINE-4,QI-006,Visual,44,9,Burr,50.4087,50.5,49.5,53.3,0.692,247.99,Pass,Accept,1.563,Minor deviation
QI-004988,2024-01-07 22:14:20,BATCH-0009376,PROD-011,LINE-10,QI-014,Laser Scan,60,4,Scratch,49.2345,50.5,49.5,61.2,1.958,248.38,Pass,Accept,1.691,Critical failure
QI-004989,2024-01-07 22:16:12,BATCH-0003196,PROD-021,LINE-10,QI-017,CMM,30,3,NONE,49.9149,50.5,49.5,59.0,1.14,245.51,Pass,Accept,1.388,Needs rework
QI-004990,2024-01-07 22:18:24,BATCH-0005678,PROD-018,LINE-6,QI-009,Ultrasonic,65,0,Scratch,49.5951,50.5,49.5,58.1,1.203,244.88,Pass,Accept,1.843,Needs rework
QI-004991,2024-01-07 22:20:19,BATCH-0004360,PROD-019,LINE-1,QI-009,CMM,68,2,Crack,50.2133,50.5,49.5,53.8,0.627,253.97,Pass,Accept,1.116,Within spec
QI-004992,2024-01-07 22:22:28,BATCH-0004166,PROD-011,LINE-4,QI-011,Laser Scan,74,6,NONE,50.1488,50.5,49.5,58.7,0.334,252.42,Pass,Accept,1.742,Minor deviation
QI-004993,2024-01-07 22:24:08,BATCH-0000230,PROD-002,LINE-3,QI-010,X-Ray,39,2,Scratch,50.177,50.5,49.5,60.2,0.457,250.43,Pass,Accept,1.231,OK
QI-004994,2024-01-07 22:26:14,BATCH-0007552,PROD-009,LINE-5,QI-014,CMM,51,13,Burr,50.6227,50.5,49.5,60.9,0.689,250.68,Pass,Accept,1.257,Minor deviation
QI-004995,2024-01-07 22:28:06,BATCH-0001250,PROD-008,LINE-6,QI-009,X-Ray,6,12,Porosity,49.3171,50.5,49.5,58.6,0.245,251.64,Pass,Accept,1.531,Within spec
QI-004996,2024-01-07 22:30:00,BATCH-0001109,PROD-010,LINE-3,QI-007,Visual,59,0,Porosity,50.7257,50.5,49.5,57.9,6.3,250.81,Pass,Accept,1.082,Minor deviation
QI-004997,2024-01-07 22:32:16,BATCH-0000251,PROD-022,LINE-5,QI-018,CMM,10,5,Scratch,49.4731,50.5,49.5,57.7,0.617,252.13,Pass,Accept,2.017,Within spec
QI-004998,2024-01-07 22:34:23,BATCH-0007604,PROD-007,LINE-10,QI-015,Laser Scan,74,13,Burr,49.7137,50.5,49.5,59.9,0.241,245.94,Pass,Accept,1.721,Within spec
QI-004999,2024-01-07 22:36:24,BATCH-0002811,PROD-004,LINE-5,QI-020,CMM,66,0,Missing Feature,49.3949,50.5,49.5,61.1,1.735,251.75,Pass,Accept,1.471,Minor deviation
QI-005000,2024-01-07 22:38:17,BATCH-0008452,PROD-022,LINE-5,QI-018,CMM,92,8,Missing Feature,50.3035,50.5,49.5,51.4,0.2,251.83,Pass,Accept,1.365,Minor deviation
QI-005001,2024-01-07 22:40:04,BATCH-0006142,PROD-021,LINE-1,QI-012,Laser Scan,68,6,NONE,50.1273,50.5,49.5,62.5,1.241,244.21,Pass,Accept,1.692,Minor deviation
QI-005002,2024-01-07 22:42:09,BATCH-0000393,PROD-021,LINE-5,QI-005,Visual,68,5,Scratch,49.8876,50.5,49.5,62.6,0.725,241.55,Pass,Accept,1.217,Needs rework
QI-005003,2024-01-07 22:44:30,BATCH-0002768,PROD-006,LINE-2,QI-009,Manual Gauge,67,13,NONE,50.0624,50.5,49.5,58.2,1.988,253.37,Pass,Rework,1.96,OK
QI-005004,2024-01-07 22:46:01,BATCH-0003996,PROD-014,LINE-1,QI-001,Visual,45,1,NONE,50.0807,50.5,49.5,61.3,0.209,249.56,Pass,Accept,1.436,Critical failure
QI-005005,2024-01-07 22:48:06,BATCH-0000419,PROD-014,LINE-4,QI-010,CMM,17,7,Surface Finish,50.6939,50.5,49.5,55.8,0.657,241.45,Pass,Accept,1.84,Critical failure
QI-005006,2024-01-07 22:50:26,BATCH-0005670,PROD-024,LINE-3,QI-015,Ultrasonic,54,5,Surface Finish,49.4442,50.5,49.5,59.0,0.684,253.4,Pass,Accept,1.147,OK
QI-005007,2024-01-07 22:52:23,BATCH-0000499,PROD-017,LINE-6,QI-015,Manual Gauge,41,4,Porosity,49.4282,50.5,49.5,58.7,1.145,253.37,Pass,Accept,1.291,Within spec
QI-005008,2024-01-07 22:54:11,BATCH-0006974,PROD-001,LINE-5,QI-013,Laser Scan,12,7,NONE,50.2432,50.5,49.5,64.0,5.314,251.51,Pass,Accept,1.882,Needs rework
QI-005009,2024-01-07 22:56:21,BATCH-0007107,PROD-003,LINE-8,QI-006,Visual,84,14,Surface Finish,50.1533,50.5,49.5,54.1,0.2,249.24,Pass,Accept,1.534,Minor deviation
QI-005010,2024-01-07 22:58:27,BATCH-0007283,PROD-024,LINE-6,QI-008,Manual Gauge,35,11,Dimensional,49.6978,50.5,49.5,58.0,0.582,252.11,Pass,Accept,1.349,Critical failure
