order_id,order_date,supplier_id,material_id,material_category,plant,warehouse_id,ordered_qty,received_qty,unit_price_USD,total_cost_USD,lead_time_days,actual_delivery_days,on_time_delivery,quality_rating,stock_level_units,reorder_point,inventory_turnover,transport_mode,status
PO-0006200,2024-02-29,SUP-032,MAT-050,Component,Plant-A,WH-08,2545,1139,49.76,9027.09,59,81,Yes,4.41,3221,195,8.2,Rail,Delivered
PO-0006201,2024-06-11,SUP-026,MAT-032,Packaging,Plant-A,WH-05,4143,2988,2.96,110988.47,61,19,Yes,4.85,5778,182,8.02,Rail,Delivered
PO-0006202,2024-03-04,SUP-020,MAT-051,Component,Plant-C,WH-04,1171,4267,30.14,183489.86,21,77,Yes,4.94,7302,592,11.13,Truck,Delivered
PO-0006203,2024-06-03,SUP-011,MAT-015,Raw Material,Plant-A,WH-03,2605,3042,3.53,4568.78,71,49,Yes,3.05,5558,693,7.44,Rail,In Transit
PO-0006204,2024-02-23,SUP-038,MAT-060,Packaging,Plant-A,WH-01,3206,2357,2.64,58096.88,26,94,Yes,4.56,2916,405,7.59,Truck,In Transit
PO-0006205,2024-05-29,SUP-039,MAT-001,Spare Part,Plant-B,WH-09,2663,4132,75.17,3225.85,6,49,Yes,4.81,1904,840,8.45,Truck,Delivered
PO-0006206,2024-01-02,SUP-009,MAT-051,Consumable,Plant-A,WH-06,1213,1993,78.82,9812.44,25,21,Yes,3.56,7143,913,7.88,Ship,In Transit
PO-0006207,2024-07-02,SUP-036,MAT-021,Consumable,Plant-B,WH-10,3800,4265,1.62,321729.05,88,7,Yes,4.02,8879,835,7.76,Rail,Delivered
PO-0006208,2024-01-31,SUP-033,MAT-024,Component,Plant-A,WH-06,707,778,5.3,425680.89,67,70,Yes,4.39,306,949,6.92,Ship,Delivered
PO-0006209,2024-10-12,SUP-024,MAT-029,Spare Part,Plant-B,WH-10,2538,2544,3.02,13754.1,83,49,No,3.21,9427,608,3.61,Truck,Delivered
PO-0006210,2024-06-27,SUP-005,MAT-022,Spare Part,Plant-B,WH-03,2066,2635,13.19,320891.17,52,66,Yes,3.42,6438,310,8.7,Rail,Delivered
PO-0006211,2024-01-08,SUP-012,MAT-048,Raw Material,Plant-B,WH-03,2870,19,22.55,7479.15,31,95,No,4.46,2981,363,7.57,Air,Delivered
PO-0006212,2024-12-06,SUP-017,MAT-001,Spare Part,Plant-B,WH-07,4531,57,10.89,4565.0,73,16,Yes,3.22,3129,860,8.09,Truck,Delivered
PO-0006213,2024-02-10,SUP-006,MAT-033,Consumable,Plant-C,WH-10,1844,4862,3.25,34242.44,24,12,Yes,3.76,4856,437,5.51,Truck,In Transit
PO-0006214,2024-12-26,SUP-013,MAT-031,Spare Part,Plant-A,WH-04,767,1984,180.41,55660.14,3,87,Yes,3.51,4395,317,6.32,Rail,Partial
PO-0006215,2024-05-03,SUP-026,MAT-004,Raw Material,Plant-C,WH-02,3548,3075,9.41,142448.34,13,74,Yes,3.95,9895,391,8.12,Truck,Delivered
PO-0006216,2024-12-11,SUP-003,MAT-014,Packaging,Plant-B,WH-06,4117,2262,71.59,127822.5,25,96,Yes,4.75,9545,175,9.03,Truck,Delivered
PO-0006217,2024-05-16,SUP-026,MAT-032,Spare Part,Plant-A,WH-04,1903,2513,37.13,272791.88,64,50,Yes,4.2,3012,641,6.07,Ship,In Transit
PO-0006218,2024-09-02,SUP-002,MAT-020,Component,Plant-B,WH-01,4607,1949,50.25,17607.94,13,27,Yes,3.39,9235,147,9.31,Rail,Delivered
PO-0006219,2024-11-18,SUP-024,MAT-017,Packaging,Plant-B,WH-03,4322,4658,33.48,42722.21,10,69,No,3.2,9628,416,8.34,Ship,Delivered
PO-0006220,2024-05-19,SUP-038,MAT-036,Packaging,Plant-C,WH-04,2985,4253,43.64,3387.0,44,57,Yes,4.04,3986,441,10.05,Truck,Delivered
PO-0006221,2024-03-23,SUP-001,MAT-053,Raw Material,Plant-B,WH-01,3037,2701,57.77,10917.98,81,37,Yes,4.51,5866,205,9.0,Truck,In Transit
PO-0006222,2024-11-03,SUP-031,MAT-027,Component,Plant-A,WH-10,209,1654,102.37,164530.43,67,89,Yes,4.31,5644,264,5.82,Ship,Pending
PO-0006223,2024-12-18,SUP-030,MAT-026,Component,Plant-B,WH-07,3874,4528,64.87,66751.55,55,58,Yes,3.25,8733,751,5.27,Rail,Delivered
PO-0006224,2024-07-24,SUP-001,MAT-029,Component,Plant-C,WH-03,943,2725,28.28,93545.17,43,51,Yes,3.92,8908,808,6.56,Air,Delivered
PO-0006225,2024-04-22,SUP-017,MAT-014,Component,Plant-C,WH-07,1583,4056,63.69,87001.62,47,5,Yes,3.63,362,897,9.54,Air,In Transit
PO-0006226,2024-07-31,SUP-028,MAT-001,Spare Part,Plant-A,WH-01,2834,3840,14.38,36315.39,48,36,Yes,4.2,1976,910,6.97,Truck,Delivered
PO-0006227,2024-05-10,SUP-020,MAT-036,Raw Material,Plant-B,WH-08,1936,3248,54.83,119765.41,30,96,Yes,4.1,8314,451,5.28,Truck,In Transit
PO-0006228,2024-02-06,SUP-032,MAT-040,Component,Plant-B,WH-02,4902,4542,68.66,75510.6,42,43,No,3.64,5513,413,4.2,Truck,Cancelled
PO-0006229,2024-04-03,SUP-005,MAT-050,Spare Part,Plant-A,WH-07,2912,2896,23.55,38537.84,78,32,Yes,3.98,2672,805,6.32,Ship,In Transit
PO-0006230,2024-03-28,SUP-008,MAT-041,Component,Plant-C,WH-07,156,4523,237.16,177674.24,55,42,No,4.7,1849,715,9.18,Truck,Delivered
PO-0006231,2024-07-29,SUP-008,MAT-054,Raw Material,Plant-B,WH-02,4502,380,1.0,72629.28,58,66,No,4.27,3659,513,6.95,Rail,Delivered
PO-0006232,2024-06-04,SUP-032,MAT-038,Component,Plant-A,WH-07,3991,2875,124.77,60598.52,1,98,Yes,4.2,9856,920,7.31,Truck,Pending
PO-0006233,2024-08-19,SUP-017,MAT-013,Raw Material,Plant-B,WH-08,4999,1876,165.41,77071.86,26,35,Yes,4.39,3547,682,8.23,Ship,Pending
PO-0006234,2024-03-10,SUP-010,MAT-046,Raw Material,Plant-A,WH-04,4566,910,211.3,16346.66,69,69,No,4.71,3685,619,6.14,Truck,Delivered
PO-0006235,2024-06-12,SUP-035,MAT-031,Component,Plant-B,WH-09,1930,2041,181.61,179281.58,47,66,Yes,4.59,759,940,7.99,Ship,Delivered
PO-0006236,2024-12-20,SUP-016,MAT-039,Raw Material,Plant-B,WH-05,1588,2678,70.41,254383.87,63,27,Yes,3.58,162,369,8.05,Truck,Partial
PO-0006237,2024-05-16,SUP-033,MAT-010,Spare Part,Plant-B,WH-07,2437,2504,26.43,12750.68,28,94,Yes,4.89,7200,785,9.16,Truck,Delivered
PO-0006238,2024-12-18,SUP-013,MAT-036,Consumable,Plant-A,WH-02,3232,2290,84.56,19465.42,61,56,Yes,3.78,1616,319,7.0,Truck,Delivered
PO-0006239,2024-04-22,SUP-037,MAT-046,Packaging,Plant-A,WH-06,18,4780,27.72,793072.01,39,47,Yes,3.9,7005,203,6.3,Truck,Delivered
PO-0006240,2024-12-24,SUP-024,MAT-039,Packaging,Plant-A,WH-05,4190,2004,265.14,111380.89,41,40,Yes,4.04,9095,393,8.34,Truck,Delivered
PO-0006241,2024-10-21,SUP-001,MAT-019,Raw Material,Plant-C,WH-08,2137,3078,19.75,25717.51,26,46,Yes,3.05,5030,417,7.83,Truck,Pending
PO-0006242,2024-04-01,SUP-032,MAT-017,Spare Part,Plant-C,WH-07,1573,2209,46.47,181753.45,39,86,No,4.07,2839,876,10.12,Truck,Delivered
PO-0006243,2024-05-26,SUP-002,MAT-024,Raw Material,Plant-B,WH-07,4138,250,76.89,30835.54,71,25,Yes,3.43,4481,350,8.43,Truck,Delivered
PO-0006244,2024-06-23,SUP-031,MAT-025,Consumable,Plant-C,WH-03,1048,1280,15.35,25255.54,2,2,Yes,4.29,9009,948,8.04,Ship,Partial
PO-0006245,2024-04-18,SUP-035,MAT-009,Spare Part,Plant-B,WH-10,2100,112,170.08,25886.87,89,60,Yes,4.16,7619,339,12.25,Air,Delivered
PO-0006246,2024-11-03,SUP-029,MAT-047,Spare Part,Plant-C,WH-09,1105,2996,63.93,112557.48,14,15,Yes,3.79,6837,931,7.72,Rail,Delivered
PO-0006247,2024-07-22,SUP-001,MAT-016,Packaging,Plant-A,WH-10,1706,1098,14.83,17441.25,71,25,No,3.41,5214,763,5.34,Truck,Delivered
PO-0006248,2024-01-07,SUP-031,MAT-013,Component,Plant-A,WH-02,3704,281,32.59,333530.42,29,2,No,3.16,5279,620,4.39,Truck,Delivered
PO-0006249,2024-05-28,SUP-006,MAT-051,Component,Plant-B,WH-09,2395,1259,62.76,15634.12,84,69,Yes,4.81,75,857,7.05,Air,Delivered
PO-0006250,2024-03-05,SUP-028,MAT-036,Component,Plant-C,WH-01,2555,312,39.66,39791.76,86,17,Yes,4.45,2719,436,7.36,Truck,Delivered
PO-0006251,2024-05-09,SUP-037,MAT-055,Component,Plant-C,WH-06,3242,3220,74.5,6770.65,7,32,No,4.32,9796,509,10.11,Truck,Delivered
PO-0006252,2024-01-14,SUP-011,MAT-038,Component,Plant-C,WH-03,1406,4166,59.72,255548.04,60,46,Yes,4.41,596,387,10.33,Truck,Delivered
PO-0006253,2024-10-01,SUP-026,MAT-002,Packaging,Plant-B,WH-04,3268,4336,110.26,111921.87,39,12,No,4.69,9109,137,11.2,Truck,Delivered
PO-0006254,2024-02-12,SUP-032,MAT-008,Component,Plant-B,WH-05,667,4687,101.57,22639.43,65,51,Yes,4.63,4545,629,5.45,Air,Delivered
PO-0006255,2024-08-20,SUP-014,MAT-016,Raw Material,Plant-C,WH-03,868,2720,37.57,218177.22,77,1,Yes,4.16,5778,848,9.05,Truck,Delivered
PO-0006256,2024-05-24,SUP-039,MAT-054,Packaging,Plant-A,WH-02,1440,2754,11.09,68711.31,56,37,Yes,3.46,3963,176,6.37,Truck,Delivered
PO-0006257,2024-12-28,SUP-002,MAT-018,Component,Plant-C,WH-02,2710,835,45.81,12473.06,88,74,Yes,3.85,3487,201,4.41,Truck,Delivered
PO-0006258,2024-11-18,SUP-009,MAT-016,Packaging,Plant-B,WH-01,4729,4381,1.1,9931.34,28,79,Yes,4.98,8266,977,6.67,Truck,Delivered
PO-0006259,2024-05-21,SUP-018,MAT-058,Packaging,Plant-A,WH-05,4152,2298,21.36,214677.88,64,79,Yes,3.15,7165,536,6.58,Truck,Delivered
PO-0006260,2024-03-11,SUP-012,MAT-016,Raw Material,Plant-C,WH-10,3907,3121,5.1,61406.5,55,20,Yes,3.39,6014,957,9.7,Rail,Delivered
PO-0006261,2024-07-07,SUP-031,MAT-056,Packaging,Plant-B,WH-02,3775,2520,32.08,41582.53,85,61,Yes,4.84,4345,233,10.15,Ship,Pending
PO-0006262,2024-12-10,SUP-015,MAT-040,Packaging,Plant-C,WH-07,713,4026,47.49,250925.17,86,43,Yes,3.25,4469,916,10.66,Truck,Delivered
PO-0006263,2024-05-01,SUP-039,MAT-053,Packaging,Plant-B,WH-01,3174,2106,70.11,54922.57,77,65,No,3.78,5591,671,7.34,Truck,Delivered
PO-0006264,2024-10-19,SUP-027,MAT-044,Consumable,Plant-B,WH-09,2995,523,54.85,86372.45,50,5,Yes,4.04,2365,104,10.03,Ship,Delivered
PO-0006265,2024-12-24,SUP-021,MAT-058,Packaging,Plant-C,WH-05,730,3948,62.74,9061.04,2,44,Yes,4.84,9893,106,9.46,Rail,Delivered
PO-0006266,2024-12-25,SUP-037,MAT-053,Component,Plant-A,WH-07,4545,2509,32.54,442767.25,45,92,Yes,4.3,4833,893,8.41,Truck,Delivered
PO-0006267,2024-07-23,SUP-018,MAT-038,Consumable,Plant-A,WH-08,1519,211,63.59,344788.42,86,64,Yes,4.29,7629,286,6.75,Ship,Delivered
PO-0006268,2024-09-27,SUP-024,MAT-039,Component,Plant-C,WH-02,2274,4179,10.69,78760.9,75,89,Yes,3.71,9020,101,5.28,Air,Delivered
PO-0006269,2024-11-29,SUP-008,MAT-044,Spare Part,Plant-B,WH-06,3572,1157,6.27,43630.72,75,34,Yes,4.58,7340,165,5.26,Truck,In Transit
PO-0006270,2024-06-21,SUP-002,MAT-016,Packaging,Plant-A,WH-04,4214,279,47.91,55086.42,2,91,Yes,3.03,7040,558,8.79,Air,Delivered
PO-0006271,2024-11-16,SUP-026,MAT-023,Consumable,Plant-C,WH-05,2249,3280,5.98,38487.82,80,44,Yes,4.38,7830,274,10.05,Truck,Delivered
PO-0006272,2024-04-05,SUP-018,MAT-045,Consumable,Plant-B,WH-09,3128,2361,68.78,9719.81,23,35,No,3.33,8640,278,6.26,Rail,Delivered
PO-0006273,2024-08-19,SUP-015,MAT-001,Spare Part,Plant-A,WH-10,3976,2134,102.51,41856.18,33,6,Yes,4.73,4477,568,5.63,Rail,Delivered
PO-0006274,2024-08-09,SUP-003,MAT-028,Component,Plant-B,WH-07,3748,2150,16.36,943861.0,75,5,Yes,4.31,2579,629,11.79,Truck,Cancelled
PO-0006275,2024-09-14,SUP-037,MAT-017,Spare Part,Plant-A,WH-07,844,3870,63.4,28082.98,7,34,No,3.71,7497,410,7.03,Truck,Delivered
PO-0006276,2024-03-31,SUP-011,MAT-058,Packaging,Plant-C,WH-10,2914,1721,22.93,2378.63,67,40,Yes,3.32,4838,785,9.29,Rail,Cancelled
PO-0006277,2024-01-10,SUP-033,MAT-025,Raw Material,Plant-A,WH-04,4407,670,61.37,151813.79,39,27,Yes,4.77,8966,271,8.57,Truck,In Transit
PO-0006278,2024-10-18,SUP-020,MAT-056,Component,Plant-C,WH-01,3675,4245,1.0,168245.27,71,16,Yes,4.68,3162,272,10.82,Rail,In Transit
PO-0006279,2024-02-20,SUP-012,MAT-012,Consumable,Plant-B,WH-09,4219,2972,1.96,146226.34,67,58,No,4.48,1065,714,4.7,Ship,Pending
PO-0006280,2024-10-07,SUP-019,MAT-057,Consumable,Plant-A,WH-06,4596,886,54.89,121932.86,80,35,No,4.39,2604,804,6.91,Truck,Cancelled
PO-0006281,2024-11-27,SUP-033,MAT-010,Raw Material,Plant-C,WH-07,1801,2208,41.23,133808.3,76,76,Yes,3.76,2246,530,10.75,Truck,Pending
PO-0006282,2024-10-08,SUP-017,MAT-008,Raw Material,Plant-B,WH-10,919,4470,32.62,287121.69,61,98,Yes,3.89,5918,848,5.86,Truck,Delivered
PO-0006283,2024-02-22,SUP-012,MAT-010,Spare Part,Plant-A,WH-08,3294,3407,54.55,82255.94,17,92,Yes,3.53,2546,936,6.59,Ship,Cancelled
PO-0006284,2024-03-25,SUP-026,MAT-033,Packaging,Plant-B,WH-08,3477,2741,46.97,25523.91,22,23,Yes,4.94,6409,949,7.24,Truck,Delivered
PO-0006285,2024-03-19,SUP-040,MAT-046,Consumable,Plant-C,WH-09,2622,3933,8.4,123263.8,66,25,No,4.57,289,202,6.99,Air,Delivered
PO-0006286,2024-06-06,SUP-007,MAT-020,Packaging,Plant-B,WH-06,2213,1083,19.67,32984.49,11,11,Yes,4.55,6286,889,6.74,Air,Delivered
PO-0006287,2024-07-15,SUP-023,MAT-058,Spare Part,Plant-A,WH-05,4334,599,7.01,54698.28,21,28,Yes,4.17,2759,666,8.83,Truck,Delivered
PO-0006288,2024-07-18,SUP-024,MAT-008,Component,Plant-B,WH-10,426,3793,2.88,56079.69,34,95,Yes,4.0,8471,102,8.07,Truck,Delivered
PO-0006289,2024-03-03,SUP-029,MAT-008,Component,Plant-A,WH-07,1088,4291,22.28,34954.61,80,21,Yes,4.13,6036,456,7.71,Truck,Delivered
PO-0006290,2024-05-12,SUP-031,MAT-003,Consumable,Plant-B,WH-04,4633,699,6.71,16428.1,47,22,Yes,4.7,3785,612,6.51,Rail,In Transit
PO-0006291,2024-03-22,SUP-014,MAT-020,Component,Plant-A,WH-03,2692,1743,11.2,102963.52,72,89,Yes,4.34,5938,497,7.33,Air,Delivered
PO-0006292,2024-10-01,SUP-013,MAT-028,Component,Plant-C,WH-04,1625,555,11.12,21682.85,72,5,No,4.54,3269,349,8.16,Rail,Delivered
PO-0006293,2024-01-21,SUP-032,MAT-021,Spare Part,Plant-A,WH-07,2709,550,6.16,122440.48,60,51,Yes,4.15,9021,868,7.85,Truck,Delivered
PO-0006294,2024-11-05,SUP-004,MAT-038,Component,Plant-B,WH-07,463,1377,28.57,172436.59,82,76,Yes,3.58,756,807,6.35,Air,Delivered
PO-0006295,2024-09-06,SUP-005,MAT-040,Spare Part,Plant-B,WH-09,3214,4784,65.04,61473.2,41,46,Yes,4.96,1817,188,10.83,Rail,Delivered
PO-0006296,2024-01-01,SUP-039,MAT-051,Component,Plant-A,WH-03,3993,1648,112.37,283706.24,7,72,Yes,4.66,6212,229,6.73,Truck,Delivered
PO-0006297,2024-03-23,SUP-038,MAT-059,Spare Part,Plant-C,WH-08,4491,4564,44.61,16150.87,57,57,Yes,4.35,2978,899,2.76,Truck,Cancelled
PO-0006298,2024-01-05,SUP-005,MAT-017,Raw Material,Plant-B,WH-03,4770,3265,75.4,206560.74,5,39,No,4.14,8553,912,6.21,Rail,Pending
PO-0006299,2024-11-07,SUP-005,MAT-053,Consumable,Plant-B,WH-02,3890,4229,1.74,455397.83,50,44,Yes,4.3,2922,703,7.56,Ship,Delivered
PO-0006300,2024-08-27,SUP-036,MAT-007,Component,Plant-C,WH-06,3660,4689,2.58,7914.72,7,67,Yes,4.67,4832,264,6.24,Truck,Cancelled
PO-0006301,2024-10-27,SUP-012,MAT-016,Spare Part,Plant-A,WH-01,682,3370,53.92,199334.95,6,65,No,4.78,3284,818,6.37,Truck,Pending
PO-0006302,2024-12-27,SUP-022,MAT-035,Consumable,Plant-C,WH-02,107,4489,165.92,66835.79,17,28,Yes,3.73,5068,843,5.82,Truck,Delivered
PO-0006303,2024-01-08,SUP-006,MAT-047,Raw Material,Plant-A,WH-01,4599,1126,81.68,99352.56,44,17,Yes,4.72,9603,760,7.95,Rail,Delivered
PO-0006304,2024-11-06,SUP-016,MAT-034,Packaging,Plant-C,WH-08,2251,499,31.2,39070.01,79,57,Yes,3.31,8881,742,9.99,Truck,Delivered
PO-0006305,2024-08-10,SUP-012,MAT-022,Raw Material,Plant-B,WH-03,3925,863,4.25,42096.42,87,14,No,3.49,4542,975,8.76,Truck,In Transit
PO-0006306,2024-12-11,SUP-001,MAT-059,Spare Part,Plant-C,WH-04,3880,3812,111.57,12989.94,72,6,Yes,3.23,2308,279,6.33,Truck,Delivered
PO-0006307,2024-05-06,SUP-007,MAT-022,Raw Material,Plant-B,WH-04,4039,929,190.8,79076.77,85,69,No,4.75,9409,154,4.27,Truck,Delivered
PO-0006308,2024-07-02,SUP-009,MAT-010,Raw Material,Plant-C,WH-01,2817,2693,26.38,202318.35,31,48,Yes,3.25,7816,922,9.94,Truck,Delivered
PO-0006309,2024-02-21,SUP-009,MAT-008,Spare Part,Plant-B,WH-03,4893,232,7.26,228650.91,58,94,Yes,3.76,5354,292,9.37,Truck,In Transit
PO-0006310,2024-12-17,SUP-020,MAT-032,Consumable,Plant-C,WH-10,2117,2175,115.66,95366.91,31,93,Yes,3.01,5943,432,7.53,Rail,In Transit
PO-0006311,2024-06-11,SUP-008,MAT-028,Spare Part,Plant-B,WH-03,1443,4044,65.06,410648.73,66,24,Yes,3.34,6072,997,6.78,Truck,Delivered
PO-0006312,2024-11-14,SUP-035,MAT-028,Component,Plant-C,WH-03,723,4857,44.79,155183.42,72,33,Yes,4.04,4661,904,7.76,Truck,Delivered
PO-0006313,2024-02-09,SUP-037,MAT-025,Consumable,Plant-B,WH-07,3879,1650,74.56,285158.81,83,64,Yes,3.74,2356,518,8.84,Truck,Partial
PO-0006314,2024-02-08,SUP-016,MAT-030,Packaging,Plant-A,WH-03,36,2725,21.55,477574.65,21,67,Yes,3.31,7216,872,9.63,Truck,Delivered
PO-0006315,2024-08-28,SUP-033,MAT-046,Consumable,Plant-B,WH-05,4952,4138,7.92,190591.79,37,27,No,3.77,1706,946,6.36,Rail,Delivered
PO-0006316,2024-06-23,SUP-040,MAT-055,Packaging,Plant-B,WH-03,1681,4836,11.28,995628.55,6,24,Yes,3.84,5567,606,10.34,Truck,Delivered
PO-0006317,2024-11-28,SUP-031,MAT-003,Raw Material,Plant-C,WH-01,3168,2666,69.56,66067.59,61,35,No,3.76,6280,150,7.22,Truck,Delivered
PO-0006318,2024-04-19,SUP-025,MAT-031,Raw Material,Plant-B,WH-04,630,150,220.57,17663.85,46,41,Yes,4.12,7977,355,7.59,Rail,In Transit
PO-0006319,2024-04-30,SUP-040,MAT-052,Consumable,Plant-C,WH-10,3026,268,34.74,386103.22,68,3,Yes,4.54,7621,943,10.55,Ship,Delivered
PO-0006320,2024-03-01,SUP-022,MAT-017,Spare Part,Plant-C,WH-03,1737,1304,31.53,3618.18,57,55,Yes,4.46,3084,987,7.75,Truck,Delivered
PO-0006321,2024-08-13,SUP-008,MAT-048,Packaging,Plant-B,WH-05,1405,1276,129.27,316199.59,29,20,Yes,4.6,4933,431,10.0,Rail,Pending
PO-0006322,2024-01-29,SUP-038,MAT-021,Spare Part,Plant-A,WH-09,4146,4933,70.25,397119.23,89,76,Yes,3.41,9279,257,8.81,Truck,Delivered
PO-0006323,2024-03-10,SUP-004,MAT-037,Raw Material,Plant-A,WH-06,1677,4001,8.6,78635.31,19,33,Yes,4.76,1922,622,8.72,Truck,Pending
PO-0006324,2024-12-09,SUP-030,MAT-019,Raw Material,Plant-B,WH-02,4331,1895,15.89,5169.62,67,39,Yes,4.6,4420,931,8.36,Rail,Delivered
PO-0006325,2024-06-28,SUP-026,MAT-059,Consumable,Plant-A,WH-03,3447,3926,40.72,42582.6,60,18,Yes,4.31,5636,803,10.52,Truck,Delivered
PO-0006326,2024-04-14,SUP-018,MAT-044,Spare Part,Plant-C,WH-02,3804,1002,14.72,173849.12,10,59,Yes,3.92,8231,345,6.1,Truck,Delivered
PO-0006327,2024-05-02,SUP-033,MAT-026,Spare Part,Plant-B,WH-04,640,117,7.43,17037.25,81,61,Yes,4.46,496,936,7.49,Truck,Cancelled
PO-0006328,2024-09-12,SUP-038,MAT-003,Packaging,Plant-B,WH-10,34,3000,11.24,87273.83,17,23,Yes,3.85,5189,759,6.48,Air,Cancelled
PO-0006329,2024-11-02,SUP-001,MAT-036,Packaging,Plant-C,WH-05,2894,184,7.34,157117.82,6,93,Yes,4.06,6198,501,7.15,Air,Delivered
PO-0006330,2024-08-30,SUP-016,MAT-044,Raw Material,Plant-C,WH-06,132,2026,113.41,69951.94,80,19,Yes,3.36,1081,591,4.38,Truck,Delivered
PO-0006331,2024-01-01,SUP-035,MAT-042,Consumable,Plant-C,WH-03,417,1652,87.88,150399.36,18,4,No,4.43,4186,895,5.1,Rail,Delivered
PO-0006332,2024-09-29,SUP-001,MAT-026,Packaging,Plant-C,WH-07,2434,3831,40.24,18851.82,73,21,Yes,4.68,4927,603,6.89,Truck,Cancelled
PO-0006333,2024-07-18,SUP-036,MAT-021,Spare Part,Plant-B,WH-08,1326,2069,110.58,44298.97,36,44,Yes,4.04,7422,139,10.39,Truck,Delivered
PO-0006334,2024-01-27,SUP-032,MAT-009,Component,Plant-C,WH-06,2950,1112,41.54,102999.06,89,29,Yes,3.41,6340,501,8.15,Truck,In Transit
PO-0006335,2024-06-06,SUP-036,MAT-001,Spare Part,Plant-C,WH-08,2969,340,37.84,234184.41,8,23,Yes,4.4,5804,765,11.44,Truck,Pending
PO-0006336,2024-11-27,SUP-010,MAT-055,Component,Plant-A,WH-01,4879,789,87.87,59193.46,27,29,Yes,3.06,1074,449,8.28,Air,Pending
PO-0006337,2024-04-30,SUP-007,MAT-020,Raw Material,Plant-B,WH-09,1929,3805,8.37,58651.95,38,43,No,4.86,7768,798,7.24,Truck,Delivered
PO-0006338,2024-08-27,SUP-026,MAT-016,Consumable,Plant-A,WH-09,2695,449,94.67,34373.57,73,67,Yes,4.2,186,952,5.75,Truck,Delivered
PO-0006339,2024-09-02,SUP-034,MAT-030,Packaging,Plant-B,WH-08,2449,4110,30.67,411039.38,46,12,Yes,4.48,5844,981,10.27,Truck,Delivered
PO-0006340,2024-06-25,SUP-026,MAT-022,Packaging,Plant-A,WH-06,3694,2413,2.81,232128.68,88,75,Yes,4.65,2062,357,7.03,Truck,Delivered
PO-0006341,2024-10-08,SUP-023,MAT-015,Raw Material,Plant-B,WH-04,1866,3651,125.04,17404.9,60,48,Yes,4.65,4377,479,10.67,Air,Pending
PO-0006342,2024-08-23,SUP-011,MAT-044,Spare Part,Plant-B,WH-02,508,2723,36.46,152554.04,13,18,Yes,4.01,1408,448,7.75,Truck,Delivered
PO-0006343,2024-04-02,SUP-034,MAT-056,Spare Part,Plant-B,WH-10,1315,1165,31.43,111760.46,43,60,Yes,3.69,4542,853,5.9,Truck,Delivered
PO-0006344,2024-07-07,SUP-007,MAT-031,Packaging,Plant-B,WH-05,4197,2873,5.27,41997.52,56,6,Yes,3.61,8219,603,5.65,Air,Delivered
PO-0006345,2024-04-11,SUP-014,MAT-025,Component,Plant-C,WH-04,4007,1151,16.52,3295.67,53,17,Yes,4.89,6715,498,9.23,Truck,In Transit
PO-0006346,2024-08-27,SUP-040,MAT-017,Component,Plant-C,WH-09,711,2432,44.8,231607.54,42,71,Yes,4.88,787,726,8.94,Ship,In Transit
PO-0006347,2024-02-14,SUP-029,MAT-040,Packaging,Plant-A,WH-02,1802,2533,25.49,18047.49,3,3,No,4.96,2084,697,5.59,Truck,Delivered
PO-0006348,2024-09-09,SUP-007,MAT-009,Component,Plant-C,WH-10,2614,706,88.68,106336.85,55,23,Yes,3.12,9475,635,4.1,Rail,Delivered
PO-0006349,2024-03-11,SUP-005,MAT-034,Consumable,Plant-B,WH-05,3932,3497,120.19,159931.16,62,37,Yes,3.74,4317,260,5.61,Air,Delivered
PO-0006350,2024-01-19,SUP-013,MAT-056,Spare Part,Plant-A,WH-07,2710,4656,29.91,20597.69,77,4,Yes,4.16,5654,614,5.68,Truck,Delivered
PO-0006351,2024-12-16,SUP-021,MAT-033,Component,Plant-C,WH-06,4587,5033,140.31,3713.41,11,12,No,3.26,8775,925,9.44,Air,Delivered
PO-0006352,2024-02-28,SUP-035,MAT-055,Raw Material,Plant-C,WH-10,4584,992,102.53,37624.47,36,47,No,4.55,1273,806,6.7,Truck,In Transit
PO-0006353,2024-06-14,SUP-003,MAT-040,Consumable,Plant-B,WH-02,4484,3634,2.03,222628.73,84,7,Yes,3.9,8332,275,8.32,Truck,Delivered
PO-0006354,2024-04-27,SUP-007,MAT-036,Consumable,Plant-A,WH-02,1475,884,79.67,17053.87,73,4,Yes,3.07,4162,752,4.92,Truck,Cancelled
PO-0006355,2024-05-02,SUP-030,MAT-057,Consumable,Plant-B,WH-09,2761,445,11.4,52801.53,20,52,Yes,4.28,3554,441,8.23,Rail,Partial
PO-0006356,2024-04-26,SUP-002,MAT-043,Consumable,Plant-A,WH-06,2982,1541,54.75,163376.4,77,91,Yes,3.57,3560,472,9.09,Rail,Delivered
PO-0006357,2024-01-13,SUP-033,MAT-017,Spare Part,Plant-C,WH-07,1328,3062,100.15,96555.98,87,29,No,3.31,8775,648,5.91,Truck,Delivered
PO-0006358,2024-01-04,SUP-040,MAT-047,Spare Part,Plant-C,WH-05,668,319,109.6,25729.81,18,17,Yes,4.77,6629,211,8.78,Truck,Partial
PO-0006359,2024-04-12,SUP-024,MAT-014,Consumable,Plant-A,WH-09,609,572,14.89,289102.35,66,4,Yes,3.67,4327,853,6.38,Truck,In Transit
PO-0006360,2024-04-05,SUP-017,MAT-007,Raw Material,Plant-C,WH-05,4910,729,5.73,83043.22,48,13,Yes,3.28,4704,774,9.59,Truck,Delivered
