log_id,timestamp,machine_id,plant,production_line,event_type,event_category,severity_level,operator_id,shift,parameter_name,old_value,new_value,response_time_ms,duration_sec,alarm_code,acknowledged,system_component,session_id,message
LOG-0005937,2024-01-07 04:24:19,MCH-001,Plant-A,LINE-3,Shift Change,Alert,CRITICAL,W-0019,Morning,Speed,694.72,758.23,77.0,542.5,NONE,Yes,Database,SES-00283,Auto mode activated
LOG-0005938,2024-01-07 04:25:48,MCH-014,Plant-C,LINE-4,Shift Change,Alert,INFO,W-0145,Afternoon,N/A,991.26,344.54,99.1,127.4,NONE,N/A,Actuator,SES-00053,Auto mode activated
LOG-0005939,2024-01-07 04:27:01,MCH-014,Plant-C,LINE-8,Warning,Process,INFO,W-0117,Morning,Torque,225.39,664.49,100.8,59.5,NONE,Yes,HMI,SES-00411,Connection timeout
LOG-0005940,2024-01-07 04:28:41,MCH-027,Plant-C,LINE-3,Parameter Change,Process,ERROR,W-0016,Night,Torque,318.52,795.55,192.9,187.2,A002,N/A,Drive,SES-00436,Calibration required
LOG-0005941,2024-01-07 04:30:16,MCH-040,Plant-B,LINE-6,Machine Start,Operational,INFO,W-0184,Night,Pressure,751.52,555.22,5.2,28.5,NONE,Yes,Network,SES-00279,Threshold exceeded
LOG-0005942,2024-01-07 04:31:46,MCH-045,Plant-C,LINE-6,Maintenance End,User,INFO,W-0024,Night,Pressure,979.63,942.64,25.3,765.5,NONE,N/A,HMI,SES-00347,Threshold exceeded
LOG-0005943,2024-01-07 04:33:09,MCH-027,Plant-C,LINE-9,Maintenance Start,User,WARNING,W-0178,Morning,Torque,635.18,537.83,290.4,16.1,A001,No,Database,SES-00029,Connection timeout
LOG-0005944,2024-01-07 04:35:00,MCH-048,Plant-B,LINE-6,Alarm Cleared,User,WARNING,W-0119,Afternoon,Pressure,670.66,91.32,543.4,75.8,NONE,N/A,HMI,SES-00345,Auto mode activated
LOG-0005945,2024-01-07 04:36:03,MCH-050,Plant-A,LINE-8,Logout,Alert,INFO,W-0023,Morning,Current,644.21,917.45,65.2,278.4,NONE,N/A,Actuator,SES-00491,Normal operation
LOG-0005946,2024-01-07 04:37:48,MCH-007,Plant-B,LINE-2,Logout,User,INFO,W-0104,Afternoon,Torque,142.51,165.68,24.5,293.3,A004,N/A,Drive,SES-00351,Sync successful
LOG-0005947,2024-01-07 04:39:24,MCH-031,Plant-A,LINE-8,Logout,Alert,WARNING,W-0128,Afternoon,Torque,120.43,985.79,216.4,406.7,A001,Yes,PLC,SES-00345,Connection timeout
LOG-0005948,2024-01-07 04:40:50,MCH-001,Plant-A,LINE-3,Login,Alert,CRITICAL,W-0108,Afternoon,Pressure,583.76,924.71,131.5,111.6,NONE,N/A,SCADA,SES-00385,Sync successful
LOG-0005949,2024-01-07 04:42:24,MCH-021,Plant-A,LINE-7,Machine Stop,User,INFO,W-0022,Night,Flow,267.55,401.36,8.2,255.3,NONE,Yes,HMI,SES-00027,Connection timeout
LOG-0005950,2024-01-07 04:43:52,MCH-019,Plant-A,LINE-10,Parameter Change,User,INFO,W-0195,Morning,Speed,46.44,350.11,836.5,593.4,NONE,Yes,Sensor,SES-00213,Backup completed
LOG-0005951,2024-01-07 04:45:09,MCH-019,Plant-B,LINE-2,Alarm Triggered,Operational,ERROR,W-0181,Morning,Temperature,543.79,255.28,86.5,13.1,NONE,N/A,Database,SES-00205,Threshold exceeded
LOG-0005952,2024-01-07 04:46:46,MCH-049,Plant-C,LINE-3,Shift Change,Alert,INFO,W-0186,Morning,Flow,276.75,321.48,172.8,628.7,NONE,Yes,PLC,SES-00336,Backup completed
LOG-0005953,2024-01-07 04:48:05,MCH-013,Plant-B,LINE-2,Logout,User,INFO,W-0159,Night,Voltage,826.55,984.15,193.1,703.4,NONE,N/A,Drive,SES-00016,Normal operation
LOG-0005954,2024-01-07 04:49:38,MCH-034,Plant-A,LINE-1,Maintenance End,User,INFO,W-0174,Night,N/A,202.82,715.46,5.0,100.4,NONE,Yes,Database,SES-00183,Setpoint changed
LOG-0005955,2024-01-07 04:51:13,MCH-011,Plant-C,LINE-5,Job End,Operational,INFO,W-0195,Morning,Torque,541.57,829.35,150.8,60.3,NONE,N/A,Network,SES-00217,Setpoint changed
LOG-0005956,2024-01-07 04:52:56,MCH-020,Plant-B,LINE-9,Maintenance Start,System,INFO,W-0006,Night,Voltage,818.79,578.48,162.1,52.7,NONE,No,Sensor,SES-00435,Setpoint changed
LOG-0005957,2024-01-07 04:54:09,MCH-032,Plant-A,LINE-10,Machine Stop,Alert,WARNING,W-0016,Morning,N/A,936.9,479.86,51.1,862.4,A003,N/A,PLC,SES-00351,Sync successful
LOG-0005958,2024-01-07 04:55:51,MCH-021,Plant-B,LINE-4,Maintenance Start,User,DEBUG,W-0069,Afternoon,Current,543.38,915.64,326.7,463.8,A005,N/A,Sensor,SES-00390,Setpoint changed
LOG-0005959,2024-01-07 04:57:29,MCH-032,Plant-C,LINE-8,Parameter Change,Process,INFO,W-0017,Morning,Speed,159.82,272.82,745.5,50.5,NONE,N/A,Sensor,SES-00248,Manual override
LOG-0005960,2024-01-07 04:58:58,MCH-042,Plant-B,LINE-8,Job End,Operational,DEBUG,W-0172,Afternoon,N/A,610.42,810.49,30.4,838.7,NONE,N/A,PLC,SES-00246,Auto mode activated
LOG-0005961,2024-01-07 05:00:24,MCH-023,Plant-B,LINE-9,Parameter Change,Alert,CRITICAL,W-0062,Afternoon,Temperature,511.85,103.78,18.2,72.3,NONE,Yes,Sensor,SES-00338,Calibration required
LOG-0005962,2024-01-07 05:01:33,MCH-033,Plant-B,LINE-2,Parameter Change,System,INFO,W-0075,Morning,N/A,968.66,734.19,67.8,343.1,W001,N/A,Sensor,SES-00409,Setpoint changed
LOG-0005963,2024-01-07 05:03:02,MCH-029,Plant-B,LINE-9,Info,System,INFO,W-0138,Afternoon,Torque,701.0,105.14,151.6,17.5,NONE,Yes,Database,SES-00096,Setpoint changed
LOG-0005964,2024-01-07 05:04:57,MCH-021,Plant-C,LINE-10,Machine Start,Process,INFO,W-0045,Morning,Pressure,790.98,706.89,5.2,16.9,NONE,N/A,SCADA,SES-00328,Calibration required
LOG-0005965,2024-01-07 05:06:16,MCH-013,Plant-B,LINE-4,Alarm Cleared,Alert,INFO,W-0080,Afternoon,Voltage,988.17,755.42,132.0,280.0,NONE,Yes,Actuator,SES-00054,Setpoint changed
LOG-0005966,2024-01-07 05:07:46,MCH-030,Plant-A,LINE-3,Alarm Cleared,User,INFO,W-0007,Morning,Torque,689.76,565.03,118.5,207.3,NONE,N/A,PLC,SES-00097,Backup completed
LOG-0005967,2024-01-07 05:09:00,MCH-002,Plant-A,LINE-10,Alarm Cleared,Process,WARNING,W-0163,Night,N/A,590.43,589.65,154.5,802.7,E002,N/A,Database,SES-00494,Auto mode activated
LOG-0005968,2024-01-07 05:10:56,MCH-035,Plant-A,LINE-10,Job End,Operational,WARNING,W-0097,Afternoon,Current,165.58,391.07,29.0,1143.3,NONE,N/A,Drive,SES-00224,Calibration required
LOG-0005969,2024-01-07 05:12:07,MCH-035,Plant-B,LINE-9,Error,Operational,WARNING,W-0096,Afternoon,N/A,624.43,46.1,404.6,102.1,A005,Yes,Drive,SES-00010,Connection timeout
LOG-0005970,2024-01-07 05:13:53,MCH-022,Plant-A,LINE-8,Job End,Process,INFO,W-0158,Afternoon,Speed,997.96,580.72,138.2,38.2,W001,N/A,Sensor,SES-00021,Firmware update
LOG-0005971,2024-01-07 05:15:08,MCH-019,Plant-C,LINE-5,Parameter Change,System,INFO,W-0118,Afternoon,Pressure,836.42,70.92,140.2,300.1,NONE,Yes,Sensor,SES-00276,Calibration required
LOG-0005972,2024-01-07 05:16:42,MCH-005,Plant-A,LINE-7,Maintenance End,System,WARNING,W-0085,Afternoon,Speed,391.32,328.22,117.3,68.7,NONE,N/A,SCADA,SES-00407,Backup completed
LOG-0005973,2024-01-07 05:18:14,MCH-026,Plant-C,LINE-8,Machine Start,Operational,WARNING,W-0159,Morning,Temperature,604.42,89.73,5.0,156.1,NONE,N/A,HMI,SES-00140,Threshold exceeded
LOG-0005974,2024-01-07 05:19:31,MCH-006,Plant-B,LINE-8,Job Start,User,INFO,W-0008,Morning,Temperature,783.6,543.46,632.0,63.1,A003,N/A,Network,SES-00376,Threshold exceeded
LOG-0005975,2024-01-07 05:21:22,MCH-010,Plant-B,LINE-7,Machine Start,Alert,INFO,W-0086,Morning,Pressure,489.78,242.64,55.1,476.4,W001,N/A,Sensor,SES-00369,Setpoint changed
LOG-0005976,2024-01-07 05:22:30,MCH-004,Plant-B,LINE-5,Machine Stop,Alert,ERROR,W-0092,Afternoon,Pressure,126.82,449.36,128.2,55.9,A005,N/A,SCADA,SES-00439,Calibration required
LOG-0005977,2024-01-07 05:24:13,MCH-010,Plant-A,LINE-3,Alarm Cleared,Operational,WARNING,W-0116,Night,Current,806.79,646.6,491.1,56.8,NONE,Yes,Sensor,SES-00110,Setpoint changed
LOG-0005978,2024-01-07 05:25:33,MCH-044,Plant-C,LINE-6,Machine Start,User,ERROR,W-0008,Morning,Torque,233.14,388.61,89.0,1.2,A002,N/A,Network,SES-00277,Manual override
LOG-0005979,2024-01-07 05:27:24,MCH-033,Plant-B,LINE-5,Job Start,Process,ERROR,W-0161,Morning,Speed,848.37,124.03,127.0,264.2,W002,Yes,Network,SES-00018,Normal operation
LOG-0005980,2024-01-07 05:28:43,MCH-009,Plant-C,LINE-8,Logout,Alert,CRITICAL,W-0181,Afternoon,Temperature,742.44,97.02,796.1,392.5,NONE,N/A,Database,SES-00470,Calibration required
LOG-0005981,2024-01-07 05:30:19,MCH-007,Plant-C,LINE-2,Alarm Triggered,System,INFO,W-0176,Afternoon,Torque,869.24,593.22,448.3,164.3,NONE,Yes,Drive,SES-00013,Threshold exceeded
LOG-0005982,2024-01-07 05:31:36,MCH-028,Plant-C,LINE-3,Machine Start,Operational,INFO,W-0082,Morning,Pressure,597.35,585.28,169.4,740.6,NONE,Yes,Drive,SES-00464,Threshold exceeded
LOG-0005983,2024-01-07 05:33:17,MCH-007,Plant-A,LINE-5,Alarm Triggered,User,INFO,W-0132,Night,Flow,163.3,583.32,8.3,474.3,NONE,N/A,Actuator,SES-00376,Sync successful
LOG-0005984,2024-01-07 05:34:55,MCH-004,Plant-B,LINE-1,Info,User,INFO,W-0082,Night,Current,926.79,445.25,116.2,211.4,NONE,Yes,HMI,SES-00218,Backup completed
LOG-0005985,2024-01-07 05:36:08,MCH-029,Plant-A,LINE-9,Alarm Cleared,Operational,INFO,W-0116,Morning,Flow,819.72,135.6,230.7,92.7,A005,N/A,SCADA,SES-00500,Threshold exceeded
LOG-0005986,2024-01-07 05:37:45,MCH-032,Plant-C,LINE-7,Warning,Process,DEBUG,W-0156,Night,Torque,110.21,208.04,165.1,641.5,E002,N/A,Sensor,SES-00126,Connection timeout
LOG-0005987,2024-01-07 05:39:07,MCH-037,Plant-A,LINE-4,Login,Process,INFO,W-0125,Morning,Temperature,675.32,538.63,37.4,622.8,E002,N/A,Sensor,SES-00369,Setpoint changed
LOG-0005988,2024-01-07 05:40:46,MCH-041,Plant-A,LINE-1,Shift Change,System,INFO,W-0174,Night,Temperature,941.56,709.28,270.4,388.3,NONE,Yes,Actuator,SES-00312,Threshold exceeded
LOG-0005989,2024-01-07 05:42:02,MCH-002,Plant-B,LINE-7,Alarm Cleared,User,INFO,W-0194,Night,Speed,823.06,892.47,118.1,113.8,NONE,No,Sensor,SES-00309,Normal operation
LOG-0005990,2024-01-07 05:43:30,MCH-027,Plant-C,LINE-5,Warning,Process,INFO,W-0084,Night,Current,765.6,348.22,118.6,456.3,W001,N/A,PLC,SES-00459,Connection timeout
LOG-0005991,2024-01-07 05:45:24,MCH-046,Plant-A,LINE-3,Info,Operational,WARNING,W-0136,Morning,Temperature,613.61,979.24,41.5,373.9,E001,N/A,PLC,SES-00120,Auto mode activated
LOG-0005992,2024-01-07 05:46:52,MCH-023,Plant-A,LINE-5,Parameter Change,System,INFO,W-0006,Afternoon,Current,769.49,592.03,643.5,2.4,NONE,N/A,PLC,SES-00253,Auto mode activated
LOG-0005993,2024-01-07 05:48:12,MCH-011,Plant-B,LINE-9,Parameter Change,User,WARNING,W-0116,Night,Speed,173.79,483.07,41.5,586.9,NONE,No,Drive,SES-00272,Firmware update
LOG-0005994,2024-01-07 05:49:37,MCH-013,Plant-B,LINE-3,Maintenance End,Process,INFO,W-0146,Night,N/A,494.03,328.54,413.8,103.0,A001,Yes,PLC,SES-00071,Calibration required
LOG-0005995,2024-01-07 05:51:15,MCH-008,Plant-C,LINE-3,Alarm Triggered,System,WARNING,W-0163,Night,Current,742.44,980.65,27.1,737.2,NONE,N/A,Network,SES-00399,Calibration required
LOG-0005996,2024-01-07 05:52:57,MCH-040,Plant-B,LINE-9,Maintenance End,Alert,INFO,W-0046,Morning,Flow,791.47,693.76,413.4,455.3,A004,Yes,Database,SES-00485,Firmware update
LOG-0005997,2024-01-07 05:54:00,MCH-025,Plant-A,LINE-2,Error,Operational,INFO,W-0076,Morning,Voltage,337.23,53.04,5.0,290.8,A001,N/A,SCADA,SES-00438,Manual override
LOG-0005998,2024-01-07 05:55:59,MCH-048,Plant-B,LINE-4,Machine Start,Process,INFO,W-0014,Morning,N/A,399.21,534.38,162.0,157.4,NONE,Yes,SCADA,SES-00125,Setpoint changed
LOG-0005999,2024-01-07 05:57:21,MCH-030,Plant-C,LINE-3,Alarm Triggered,System,INFO,W-0190,Night,Flow,178.7,208.68,357.3,1128.3,NONE,N/A,HMI,SES-00217,Threshold exceeded
LOG-0006000,2024-01-07 05:58:44,MCH-001,Plant-C,LINE-8,Machine Stop,Operational,WARNING,W-0051,Morning,Torque,267.86,507.39,99.2,1174.3,E001,Yes,Database,SES-00300,Sync successful
LOG-0006001,2024-01-07 06:00:05,MCH-001,Plant-B,LINE-10,Maintenance Start,Alert,INFO,W-0160,Afternoon,Speed,567.16,263.65,147.1,18.2,NONE,Yes,PLC,SES-00360,Sync successful
LOG-0006002,2024-01-07 06:01:32,MCH-022,Plant-B,LINE-5,Shift Change,System,INFO,W-0004,Morning,Voltage,976.81,835.25,293.8,253.5,NONE,N/A,SCADA,SES-00487,Setpoint changed
LOG-0006003,2024-01-07 06:03:17,MCH-039,Plant-C,LINE-6,Maintenance Start,Operational,WARNING,W-0164,Morning,Speed,686.96,244.53,743.2,48.6,NONE,No,Sensor,SES-00059,Manual override
LOG-0006004,2024-01-07 06:04:41,MCH-003,Plant-C,LINE-8,Job End,User,INFO,W-0086,Night,Temperature,96.85,343.26,73.8,603.5,NONE,N/A,PLC,SES-00007,Manual override
LOG-0006005,2024-01-07 06:06:01,MCH-020,Plant-A,LINE-1,Alarm Triggered,User,ERROR,W-0137,Morning,Torque,908.25,84.14,46.5,25.2,NONE,Yes,Actuator,SES-00309,Manual override
LOG-0006006,2024-01-07 06:07:47,MCH-038,Plant-B,LINE-3,Warning,User,INFO,W-0172,Night,Speed,8.59,153.61,45.3,163.8,A001,N/A,Network,SES-00348,Connection timeout
LOG-0006007,2024-01-07 06:09:04,MCH-007,Plant-B,LINE-1,Shift Change,System,INFO,W-0015,Morning,N/A,515.42,407.31,195.4,188.0,NONE,Yes,SCADA,SES-00318,Calibration required
LOG-0006008,2024-01-07 06:10:34,MCH-013,Plant-C,LINE-3,Shift Change,Alert,WARNING,W-0191,Morning,Current,212.42,485.15,551.8,704.2,A005,Yes,Drive,SES-00372,Normal operation
LOG-0006009,2024-01-07 06:12:12,MCH-013,Plant-A,LINE-7,Shift Change,System,INFO,W-0001,Afternoon,Pressure,600.74,196.59,17.4,75.7,NONE,Yes,Database,SES-00457,Auto mode activated
LOG-0006010,2024-01-07 06:13:32,MCH-017,Plant-C,LINE-1,Job End,Operational,WARNING,W-0076,Afternoon,Pressure,806.56,644.66,267.3,441.0,NONE,Yes,Drive,SES-00256,Sync successful
LOG-0006011,2024-01-07 06:15:12,MCH-023,Plant-A,LINE-9,Maintenance End,Operational,INFO,W-0102,Afternoon,Pressure,448.99,277.87,112.9,291.2,A001,N/A,PLC,SES-00340,Connection timeout
LOG-0006012,2024-01-07 06:16:37,MCH-021,Plant-C,LINE-8,Machine Start,Process,INFO,W-0084,Morning,N/A,347.48,131.62,23.5,163.6,E001,N/A,SCADA,SES-00270,Manual override
LOG-0006013,2024-01-07 06:18:09,MCH-001,Plant-C,LINE-2,Shift Change,Operational,INFO,W-0029,Night,Speed,127.81,970.63,101.9,66.3,W002,Yes,Database,SES-00232,Calibration required
LOG-0006014,2024-01-07 06:19:31,MCH-025,Plant-C,LINE-7,Info,Operational,DEBUG,W-0173,Night,Current,789.99,388.89,237.2,925.7,NONE,No,Network,SES-00087,Normal operation
LOG-0006015,2024-01-07 06:21:10,MCH-032,Plant-A,LINE-8,Login,Process,ERROR,W-0171,Afternoon,Flow,878.24,492.27,161.1,1122.1,NONE,Yes,SCADA,SES-00425,Backup completed
LOG-0006016,2024-01-07 06:22:39,MCH-040,Plant-A,LINE-6,Login,User,ERROR,W-0081,Morning,Torque,418.33,724.86,5.0,176.6,NONE,Yes,Database,SES-00449,Firmware update
LOG-0006017,2024-01-07 06:24:12,MCH-040,Plant-A,LINE-10,Machine Stop,System,INFO,W-0044,Afternoon,Speed,785.23,700.83,915.0,235.6,NONE,N/A,Network,SES-00034,Firmware update
LOG-0006018,2024-01-07 06:25:39,MCH-041,Plant-A,LINE-1,Shift Change,System,INFO,W-0098,Morning,Current,789.59,51.8,6.3,16.8,NONE,N/A,SCADA,SES-00296,Normal operation
LOG-0006019,2024-01-07 06:27:19,MCH-021,Plant-B,LINE-5,Machine Start,System,INFO,W-0132,Afternoon,Temperature,637.3,532.76,377.0,6.2,A005,Yes,Network,SES-00051,Threshold exceeded
LOG-0006020,2024-01-07 06:28:46,MCH-039,Plant-C,LINE-7,Job End,Operational,CRITICAL,W-0141,Morning,Torque,463.41,191.89,266.1,433.4,NONE,N/A,Database,SES-00416,Normal operation
LOG-0006021,2024-01-07 06:30:10,MCH-037,Plant-B,LINE-7,Info,Alert,INFO,W-0003,Morning,Pressure,414.1,195.48,116.3,331.4,NONE,N/A,SCADA,SES-00197,Firmware update
LOG-0006022,2024-01-07 06:31:49,MCH-022,Plant-C,LINE-9,Warning,Alert,DEBUG,W-0117,Morning,Torque,905.75,227.74,621.8,10.7,NONE,Yes,PLC,SES-00102,Manual override
LOG-0006023,2024-01-07 06:33:00,MCH-028,Plant-C,LINE-6,Shift Change,Operational,INFO,W-0088,Morning,Temperature,23.19,966.29,42.7,378.7,NONE,No,Sensor,SES-00343,Backup completed
LOG-0006024,2024-01-07 06:34:54,MCH-010,Plant-C,LINE-7,Maintenance Start,Process,ERROR,W-0188,Morning,Voltage,623.4,838.09,114.6,141.5,E002,Yes,Sensor,SES-00004,Manual override
LOG-0006025,2024-01-07 06:36:03,MCH-005,Plant-C,LINE-4,Shift Change,User,ERROR,W-0188,Morning,Flow,588.55,110.86,44.6,602.9,NONE,Yes,Actuator,SES-00353,Firmware update
LOG-0006026,2024-01-07 06:37:45,MCH-048,Plant-A,LINE-4,Warning,System,INFO,W-0110,Afternoon,Pressure,145.27,196.41,46.1,186.1,NONE,N/A,Actuator,SES-00339,Sync successful
LOG-0006027,2024-01-07 06:39:11,MCH-032,Plant-C,LINE-4,Alarm Triggered,Operational,DEBUG,W-0021,Morning,Pressure,831.19,547.63,162.1,58.5,A005,No,PLC,SES-00390,Firmware update
LOG-0006028,2024-01-07 06:40:35,MCH-036,Plant-C,LINE-5,Shift Change,Alert,INFO,W-0014,Night,Current,671.38,379.7,30.6,320.1,NONE,Yes,Database,SES-00315,Threshold exceeded
LOG-0006029,2024-01-07 06:42:26,MCH-043,Plant-B,LINE-7,Job End,Operational,INFO,W-0155,Afternoon,Speed,49.35,65.1,94.2,156.6,NONE,Yes,Actuator,SES-00454,Calibration required
LOG-0006030,2024-01-07 06:43:39,MCH-015,Plant-A,LINE-2,Machine Stop,Process,WARNING,W-0106,Morning,Temperature,456.35,578.32,55.3,695.5,A004,Yes,Sensor,SES-00057,Firmware update
LOG-0006031,2024-01-07 06:45:01,MCH-023,Plant-B,LINE-3,Alarm Cleared,Alert,WARNING,W-0092,Morning,Speed,200.99,626.74,193.2,568.0,NONE,N/A,PLC,SES-00222,Connection timeout
LOG-0006032,2024-01-07 06:46:52,MCH-014,Plant-B,LINE-3,Maintenance Start,Alert,ERROR,W-0049,Night,Pressure,971.7,348.89,46.3,1029.2,NONE,Yes,Database,SES-00170,Connection timeout
LOG-0006033,2024-01-07 06:48:00,MCH-047,Plant-B,LINE-9,Info,Operational,CRITICAL,W-0038,Night,N/A,209.22,817.12,97.6,451.0,NONE,Yes,SCADA,SES-00047,Sync successful
LOG-0006034,2024-01-07 06:49:32,MCH-035,Plant-A,LINE-1,Maintenance Start,Operational,INFO,W-0096,Night,N/A,10.62,490.04,199.7,148.0,NONE,N/A,Network,SES-00215,Setpoint changed
LOG-0006035,2024-01-07 06:51:14,MCH-011,Plant-B,LINE-10,Alarm Triggered,User,INFO,W-0161,Morning,Temperature,379.27,644.12,487.2,661.2,NONE,N/A,PLC,SES-00279,Setpoint changed
LOG-0006036,2024-01-07 06:52:41,MCH-032,Plant-C,LINE-2,Maintenance End,System,INFO,W-0103,Afternoon,Temperature,404.0,816.58,49.6,575.7,W001,Yes,SCADA,SES-00022,Backup completed
LOG-0006037,2024-01-07 06:54:11,MCH-033,Plant-B,LINE-8,Alarm Triggered,User,INFO,W-0028,Morning,Flow,384.3,465.83,5.0,209.4,NONE,N/A,Sensor,SES-00016,Threshold exceeded
LOG-0006038,2024-01-07 06:55:30,MCH-039,Plant-B,LINE-4,Machine Start,User,WARNING,W-0010,Morning,Flow,64.63,322.18,289.8,5.6,W001,N/A,Sensor,SES-00139,Setpoint changed
LOG-0006039,2024-01-07 06:57:09,MCH-010,Plant-A,LINE-7,Login,Operational,ERROR,W-0166,Night,N/A,188.7,320.03,236.9,1085.0,NONE,N/A,Network,SES-00423,Threshold exceeded
LOG-0006040,2024-01-07 06:58:48,MCH-028,Plant-A,LINE-7,Logout,User,DEBUG,W-0171,Afternoon,N/A,920.75,4.82,330.6,169.0,A005,Yes,PLC,SES-00247,Normal operation
LOG-0006041,2024-01-07 07:00:21,MCH-028,Plant-C,LINE-4,Job Start,Alert,WARNING,W-0132,Morning,Current,350.56,435.57,156.6,364.0,NONE,N/A,SCADA,SES-00095,Normal operation
LOG-0006042,2024-01-07 07:01:37,MCH-023,Plant-A,LINE-8,Parameter Change,Alert,WARNING,W-0010,Night,N/A,603.36,140.02,143.9,504.1,NONE,N/A,Database,SES-00053,Backup completed
LOG-0006043,2024-01-07 07:03:10,MCH-019,Plant-C,LINE-8,Machine Stop,Alert,CRITICAL,W-0102,Afternoon,N/A,967.12,879.19,214.0,357.0,NONE,Yes,Actuator,SES-00168,Manual override
LOG-0006044,2024-01-07 07:04:44,MCH-011,Plant-C,LINE-10,Maintenance End,Process,INFO,W-0158,Afternoon,Current,864.5,186.65,64.8,60.7,NONE,N/A,Network,SES-00102,Auto mode activated
LOG-0006045,2024-01-07 07:06:17,MCH-012,Plant-A,LINE-8,Machine Stop,System,WARNING,W-0095,Night,N/A,689.3,317.69,147.8,137.8,NONE,N/A,Database,SES-00170,Setpoint changed
LOG-0006046,2024-01-07 07:07:33,MCH-017,Plant-C,LINE-1,Logout,System,WARNING,W-0185,Morning,Flow,42.53,215.46,531.9,3.2,W001,No,HMI,SES-00242,Threshold exceeded
LOG-0006047,2024-01-07 07:09:09,MCH-043,Plant-C,LINE-3,Logout,User,INFO,W-0109,Afternoon,Speed,626.22,780.68,643.6,510.2,A001,N/A,Database,SES-00456,Firmware update
LOG-0006048,2024-01-07 07:10:32,MCH-009,Plant-C,LINE-5,Machine Start,System,WARNING,W-0020,Night,Torque,897.68,684.82,245.2,252.4,A002,Yes,PLC,SES-00341,Firmware update
LOG-0006049,2024-01-07 07:12:04,MCH-002,Plant-A,LINE-6,Alarm Cleared,Operational,WARNING,W-0052,Afternoon,Speed,829.1,816.86,39.1,9.4,NONE,N/A,Database,SES-00017,Auto mode activated
LOG-0006050,2024-01-07 07:14:00,MCH-021,Plant-C,LINE-9,Maintenance End,User,DEBUG,W-0164,Morning,Speed,278.52,506.99,521.0,10.1,A001,N/A,Drive,SES-00011,Normal operation
LOG-0006051,2024-01-07 07:15:15,MCH-022,Plant-A,LINE-6,Login,User,ERROR,W-0172,Afternoon,Pressure,447.28,206.27,1045.5,58.7,A001,Yes,SCADA,SES-00314,Threshold exceeded
LOG-0006052,2024-01-07 07:17:00,MCH-048,Plant-B,LINE-3,Login,Process,WARNING,W-0136,Night,Speed,948.09,486.47,183.4,45.6,NONE,Yes,Sensor,SES-00107,Normal operation
LOG-0006053,2024-01-07 07:18:15,MCH-049,Plant-A,LINE-2,Warning,User,INFO,W-0018,Afternoon,Pressure,215.38,501.6,101.8,115.6,NONE,N/A,Actuator,SES-00170,Calibration required
LOG-0006054,2024-01-07 07:19:30,MCH-020,Plant-C,LINE-8,Parameter Change,System,DEBUG,W-0006,Night,Current,76.85,511.68,5.0,303.9,NONE,Yes,HMI,SES-00261,Calibration required
LOG-0006055,2024-01-07 07:21:02,MCH-049,Plant-A,LINE-2,Maintenance Start,System,DEBUG,W-0001,Morning,Current,548.61,860.79,23.4,235.7,W002,N/A,Actuator,SES-00231,Connection timeout
LOG-0006056,2024-01-07 07:22:56,MCH-027,Plant-C,LINE-3,Machine Stop,Process,INFO,W-0020,Afternoon,Voltage,733.14,777.11,86.6,164.7,NONE,N/A,HMI,SES-00449,Threshold exceeded
LOG-0006057,2024-01-07 07:24:25,MCH-026,Plant-A,LINE-3,Machine Stop,System,INFO,W-0109,Morning,Current,232.48,983.92,169.8,317.4,NONE,Yes,Sensor,SES-00042,Calibration required
LOG-0006058,2024-01-07 07:25:53,MCH-050,Plant-A,LINE-5,Alarm Cleared,Operational,WARNING,W-0127,Night,Voltage,164.53,72.38,307.3,98.1,A003,N/A,SCADA,SES-00249,Sync successful
LOG-0006059,2024-01-07 07:27:11,MCH-004,Plant-B,LINE-1,Error,Alert,INFO,W-0037,Afternoon,Temperature,108.52,294.29,139.2,132.9,NONE,N/A,Actuator,SES-00464,Threshold exceeded
LOG-0006060,2024-01-07 07:28:37,MCH-041,Plant-B,LINE-8,Shift Change,Process,INFO,W-0093,Night,Flow,98.8,554.25,555.0,171.5,A004,N/A,SCADA,SES-00031,Calibration required
LOG-0006061,2024-01-07 07:30:06,MCH-023,Plant-A,LINE-7,Machine Start,User,INFO,W-0192,Afternoon,Flow,290.56,685.94,68.0,11.8,NONE,Yes,HMI,SES-00461,Calibration required
LOG-0006062,2024-01-07 07:32:00,MCH-007,Plant-A,LINE-1,Maintenance Start,Process,INFO,W-0045,Afternoon,Torque,156.37,646.27,70.6,426.5,NONE,No,Database,SES-00096,Normal operation
LOG-0006063,2024-01-07 07:33:28,MCH-025,Plant-B,LINE-1,Machine Start,Alert,INFO,W-0026,Morning,Flow,810.58,127.84,251.8,146.2,NONE,Yes,Database,SES-00006,Manual override
LOG-0006064,2024-01-07 07:34:46,MCH-028,Plant-B,LINE-2,Job Start,Operational,DEBUG,W-0096,Night,Voltage,583.02,553.19,199.6,339.0,A003,No,Drive,SES-00027,Calibration required
LOG-0006065,2024-01-07 07:36:15,MCH-038,Plant-A,LINE-5,Logout,Process,DEBUG,W-0159,Night,Torque,655.21,227.99,65.3,951.7,NONE,N/A,Database,SES-00339,Firmware update
LOG-0006066,2024-01-07 07:37:49,MCH-014,Plant-B,LINE-1,Alarm Triggered,Operational,WARNING,W-0065,Night,Voltage,164.54,994.25,8.1,247.7,A002,Yes,Network,SES-00373,Sync successful
